,ngram,count
1625,love? get someone you need?,4
72,oh i just had a,4
1626,get someone you need? fuck,4
1627,someone you need? fuck that,4
1628,you need? fuck that get,4
1629,need? fuck that get money,4
1319,don't eat and we're socially,4
1320,eat and we're socially relevant,4
1321,and we're socially relevant she's,4
1630,fuck that get money i,4
1322,we're socially relevant she's american,4
462,if i'm lost then how,4
463,i'm lost then how can,4
1634,i can't give you my,4
464,lost then how can i,4
1632,get money i can't give,4
1633,money i can't give you,4
2360,liked it better without my,3
2367,lied it took a little,3
2374,recognize that i i'm not,3
2373,to recognize that i i'm,3
2372,while to recognize that i,3
2371,little while to recognize that,3
2370,a little while to recognize,3
2369,took a little while to,3
2354,helping me when i said,3
2368,it took a little while,3
2357,i said i liked it,3
2355,me when i said i,3
2356,when i said i liked,3
2361,it better without my money,3
2358,said i liked it better,3
2366,i lied it took a,3
2359,i liked it better without,3
2365,money i lied it took,3
1524,somebody else no i don't,3
2364,my money i lied it,3
2363,without my money i lied,3
2362,better without my money i,3
2375,that i i'm not giving,3
1529,body but i'm picturing your,3
1525,else no i don't want,3
1532,picturing your body with somebody,3
1640,'cause we're never alone get,3
1641,we're never alone get someone,3
1642,never alone get someone you,3
1643,alone get someone you love?,3
470,myself? if i'm lost then,3
471,myself? if i'm lost now,3
2547,yeah? no and love me,3
2546,oh yeah? no and love,3
1533,your body with somebody else,3
1531,i'm picturing your body with,3
1526,no i don't want your,3
2352,to be helping me when,3
2536,and love me yeah if,3
2535,[chorus] and love me yeah,3
1530,but i'm picturing your body,3
1528,your body but i'm picturing,3
2417,giving it up giving it,3
2378,not giving it up again,3
1527,want your body but i'm,3
2376,i i'm not giving it,3
2353,be helping me when i,3
1287,[chorus] if she likes it,3
2351,meant to be helping me,3
1503,you're intertwining your soul with,3
1496,somebody else our love has,3
1497,else our love has gone,3
1498,our love has gone cold,3
1499,love has gone cold you're,3
1500,has gone cold you're intertwining,3
1501,gone cold you're intertwining your,3
1502,cold you're intertwining your soul,3
1504,intertwining your soul with somebody,3
1494,you with somebody else our,3
1505,your soul with somebody else,3
1507,with somebody else i'm looking,3
1508,somebody else i'm looking through,3
1509,else i'm looking through you,3
1510,i'm looking through you while,3
1511,looking through you while you're,3
1512,through you while you're looking,3
1495,with somebody else our love,3
1493,about you with somebody else,3
1514,while you're looking through your,3
1324,relevant she's american if she,3
1296,eat and we're so intelligent,3
1297,and we're so intelligent she's,3
1298,we're so intelligent she's american,3
1864,sound of your heart [verse,3
1299,so intelligent she's american if,3
1300,intelligent she's american if she,3
1323,socially relevant she's american if,3
1482,[chorus] i don't want your,3
1492,think about you with somebody,3
1485,want your body but i,3
1486,your body but i hate,3
1487,body but i hate to,3
1488,but i hate to think,3
1489,i hate to think about,3
1490,hate to think about you,3
1491,to think about you with,3
1513,you while you're looking through,3
1515,you're looking through your phone,3
2350,you're meant to be helping,3
2341,second time i don't have,3
2334,my mind taking over my,3
2335,mind taking over my life,3
2336,taking over my life a,3
2337,over my life a second,3
2338,my life a second time,3
2339,life a second time i,3
2340,a second time i don't,3
2342,time i don't have the,3
2332,on in my mind taking,3
2343,i don't have the capacity,3
2344,don't have the capacity for,3
2345,have the capacity for fucking,3
1295,don't eat and we're so,3
2347,capacity for fucking you're meant,3
2348,for fucking you're meant to,3
2349,fucking you're meant to be,3
2333,in my mind taking over,3
2331,going on in my mind,3
1516,looking through your phone and,3
1522,leaving with somebody else no,3
1517,through your phone and then,3
1518,your phone and then leaving,3
1519,phone and then leaving with,3
924,go to paris again and,3
828,go to paris again [verse,3
1520,and then leaving with somebody,3
1521,then leaving with somebody else,3
1523,with somebody else no i,3
2330,that's going on in my,3
819,oh how i'd love to,3
2324,[chorus] and you're the only,3
2325,and you're the only thing,3
2326,you're the only thing that's,3
2327,the only thing that's going,3
2328,only thing that's going on,3
2329,thing that's going on in,3
2346,the capacity for fucking you're,3
1506,soul with somebody else i'm,3
259,light off before you go,3
2790,[chorus] loving someone oh oh,3
260,off before you go please,3
263,go please don't go turn,3
258,big light off before you,3
257,the big light off before,3
264,please don't go turn the,3
265,don't go turn the big,3
262,you go please don't go,3
261,before you go please don't,3
1123,wears a frown and dressing,2
1937,through so don't you tell,2
510,in bed can you feel,2
511,bed can you feel it?,2
512,can you feel it? can,2
513,you feel it? can you,2
514,feel it? can you feel,2
515,it? can you feel it?,2
1954,[chorus] i know when you're,2
1940,you tell me that you,2
1939,don't you tell me that,2
1938,so don't you tell me,2
1936,we're through so don't you,2
1124,a frown and dressing gown,2
1935,that we're through so don't,2
1934,glad that we're through so,2
2548,no and love me yeah,2
1120,at all she wears a,2
1119,me at all she wears,2
2545,do oh yeah? no and,2
2627,and love me yeah oh,2
1534,body with somebody else [post-chorus],2
1535,with somebody else [post-chorus] i,2
1536,somebody else [post-chorus] i don't,2
509,you're in bed can you,2
508,while you're in bed can,2
507,aches while you're in bed,2
506,belly aches while you're in,2
1125,frown and dressing gown when,2
1126,and dressing gown when she,2
1127,dressing gown when she lays,2
1128,gown when she lays down,2
480,can i find myself? yeah,2
481,i find myself? yeah yeah,2
491,"and he said ""i've lost",2
492,"he said ""i've lost my",2
493,"said ""i've lost my head",2
494,"""i've lost my head can",2
495,lost my head can you,2
496,my head can you see,2
497,head can you see it?,2
498,can you see it? can,2
499,you see it? can you,2
1122,she wears a frown and,2
500,see it? can you see,2
502,"can you see it?"" belly",2
1121,all she wears a frown,2
504,"see it?"" belly aches while",2
505,"it?"" belly aches while you're",2
503,"you see it?"" belly aches",2
501,"it? can you see it?""",2
1538,[post-chorus] i don't want your,2
1316,she's american and if she,2
1838,know when you're around cause,2
1839,when you're around cause i,2
1840,you're around cause i know,2
1841,around cause i know the,2
1842,cause i know the sound,2
1866,your heart [verse 1] i,2
1865,of your heart [verse 1],2
1858,[chorus] well i know when,2
1325,so american she's american [verse,2
1318,and if she likes it,2
1317,american and if she likes,2
2438,song only lasts 3 minutes,2
1933,i'm glad that we're through,2
2437,the song only lasts 3,2
2436,but the song only lasts,2
2435,long but the song only,2
2434,for long but the song,2
2433,last for long but the,2
2432,won't last for long but,2
2431,kick won't last for long,2
2430,the kick won't last for,2
2429,oh the kick won't last,2
1315,american she's american and if,2
1314,so american she's american and,2
2479,not giving it up giving,2
2791,oh oh loving someone oh,2
2792,oh loving someone oh oh,2
1251,fall in love with the,2
1932,but i'm glad that we're,2
1931,it but i'm glad that,2
1930,regret it but i'm glad,2
1929,don't regret it but i'm,2
1928,i don't regret it but,2
1927,you? i don't regret it,2
1926,to you? i don't regret,2
1925,lie to you? i don't,2
1924,i lie to you? i,2
1923,if i lie to you?,2
1922,matter if i lie to,2
1921,it matter if i lie,2
1920,does it matter if i,2
1919,what does it matter if,2
1918,"you"" what does it matter",2
1917,"love you"" what does it",2
1916,"""i love you"" what does",2
1915,"said ""i love you"" what",2
1914,"i said ""i love you""",2
1913,"conceited i said ""i love",2
1912,"so conceited i said ""i",2
1911,you're so conceited i said,2
1910,[pre-chorus] you're so conceited i,2
1537,else [post-chorus] i don't want,2
2418,it up giving it up,2
344,is that what you want?,2
354,and begging for help there's,2
351,broken and bleeding and begging,2
350,i'm broken and bleeding and,2
349,and i'm broken and bleeding,2
348,want? and i'm broken and,2
347,you want? and i'm broken,2
346,what you want? and i'm,2
345,that what you want? and,2
343,you is that what you,2
342,need you is that what,2
341,i need you is that,2
340,you i need you is,2
339,told you i need you,2
338,i told you i need,2
337,if i told you i,2
336,stop? if i told you,2
335,it stop? if i told,2
334,make it stop? if i,2
333,that make it stop? if,2
332,will that make it stop?,2
331,you will that make it,2
330,believe you will that make,2
329,i believe you will that,2
328,if i believe you will,2
353,bleeding and begging for help,2
352,and bleeding and begging for,2
355,begging for help there's no,2
363,song and i'm asking you,2
326,[chorus] and if i believe,2
327,and if i believe you,2
2159,fly around me baby [verse,2
366,asking you jesus show yourself,2
356,for help there's no use,2
364,and i'm asking you jesus,2
136,"said ""i've been so worried",2
135,"she said ""i've been so",2
365,i'm asking you jesus show,2
2115,[chorus] this must be my,2
361,singing a song and i'm,2
360,use singing a song and,2
359,no use singing a song,2
362,a song and i'm asking,2
358,there's no use singing a,2
357,help there's no use singing,2
1899,in and i thought that,1
1892,and your tunes but i,1
1902,thought that you were straight,1
1901,i thought that you were,1
1900,and i thought that you,1
1904,you were straight now i'm,1
1894,tunes but i might move,1
1893,your tunes but i might,1
1895,but i might move in,1
1896,i might move in and,1
1897,might move in and i,1
1898,move in and i thought,1
1903,that you were straight now,1
2052,the ‘adolescent on a phone’,1
1905,"were straight now i'm wondering""",1
1906,"straight now i'm wondering"" [pre-chorus]",1
1907,"now i'm wondering"" [pre-chorus] you're",1
1908,"i'm wondering"" [pre-chorus] you're so",1
1909,"wondering"" [pre-chorus] you're so conceited",1
2099,type of girl to put,1
2097,a particular type of girl,1
2096,takes a particular type of,1
2095,world takes a particular type,1
1941,"tell me that you ""just",1
1942,"me that you ""just don't",1
1943,"that you ""just don't get",1
1944,"you ""just don't get it""",1
1945,"""just don't get it"" 'cause",1
1946,"don't get it"" 'cause i",1
2098,particular type of girl to,1
1890,your shoes and your tunes,1
1891,shoes and your tunes but,1
2895,i am forever in alongside,1
2111,beating on my chest? [chorus],1
2110,this beating on my chest?,1
2899,alongside the boys in jumpers,1
2898,in alongside the boys in,1
2897,forever in alongside the boys,1
2896,am forever in alongside the,1
2894,word] i am forever in,1
2113,my chest? [chorus] this must,1
2109,why's this beating on my,1
2108,so why's this beating on,1
2893,spoken word] i am forever,1
2892,[interlude: spoken word] i am,1
2891,be [interlude: spoken word] i,1
2890,should be [interlude: spoken word],1
2112,on my chest? [chorus] this,1
2114,chest? [chorus] this must be,1
2888,yeah you should be [interlude:,1
2901,boys in jumpers on bikes,1
2907,schools and cars with autumn,1
2906,from schools and cars with,1
2905,bikes from schools and cars,1
2904,on bikes from schools and,1
2903,jumpers on bikes from schools,1
2902,in jumpers on bikes from,1
2900,the boys in jumpers on,1
2884,think i should be [chorus],1
2878,instead of selling sex and,1
2879,of selling sex and i,1
2880,selling sex and i think,1
2881,sex and i think i,1
2882,and i think i should,1
2883,i think i should be,1
2889,you should be [interlude: spoken,1
2887,be [chorus] loving someone oh,1
1948,"it"" 'cause i know you",1
1882,"again? she said ""i've got",1
1877,oh baby won't you cum,1
1878,baby won't you cum again?,1
1879,won't you cum again? she,1
2100,of girl to put my,1
1880,you cum again? she said,1
1881,"cum again? she said ""i've",1
1883,"she said ""i've got a",1
1875,your name oh baby won't,1
1884,"said ""i've got a problem",1
1885,"""i've got a problem with",1
1886,got a problem with your,1
1887,a problem with your shoes,1
1888,problem with your shoes and,1
1889,with your shoes and your,1
1876,name oh baby won't you,1
1874,forgot your name oh baby,1
2886,should be [chorus] loving someone,1
1870,i can't believe i forgot,1
2885,i should be [chorus] loving,1
2107,arrest so why's this beating,1
2106,under arrest so why's this,1
1867,heart [verse 1] i can't,1
1868,[verse 1] i can't believe,1
1869,1] i can't believe i,1
2105,heart under arrest so why's,1
1873,i forgot your name oh,1
2104,my heart under arrest so,1
2103,put my heart under arrest,1
2102,to put my heart under,1
2101,girl to put my heart,1
1871,can't believe i forgot your,1
1872,believe i forgot your name,1
1947,"get it"" 'cause i know",1
1949,'cause i know you and,1
2051,personify the ‘adolescent on a,1
1998,see the difference in it,1
2068,of freedom in your life,1
2067,lack of freedom in your,1
2066,that lack of freedom in,1
2065,personify that lack of freedom,1
2064,i personify that lack of,1
2063,body i personify that lack,1
2062,my body i personify that,1
2061,than my body i personify,1
2060,bigger than my body i,1
2059,i’m bigger than my body,1
2058,like i’m bigger than my,1
2016,call me when you're bored,1
2017,me when you're bored and,1
2018,when you're bored and you're,1
2019,you're bored and you're playing,1
2015,you'll call me when you're,1
2014,but you'll call me when,1
2013,health but you'll call me,1
2004,way and we left things,1
2000,difference in it either way,1
2001,in it either way and,1
2070,in your life and i'm,1
2069,freedom in your life and,1
2002,it either way and we,1
2003,either way and we left,1
2005,and we left things to,1
2012,mental health but you'll call,1
2006,we left things to protect,1
2007,left things to protect my,1
2008,things to protect my mental,1
2009,to protect my mental health,1
2010,protect my mental health but,1
2011,my mental health but you'll,1
2020,bored and you're playing with,1
2021,and you're playing with yourself,1
2022,you're playing with yourself [pre-chorus],1
2053,‘adolescent on a phone’ speaking,1
2042,heart [guitar solo: adam hann],1
2043,[guitar solo: adam hann] [chorus],1
2057,speaking like i’m bigger than,1
2056,phone’ speaking like i’m bigger,1
2055,a phone’ speaking like i’m,1
2054,on a phone’ speaking like,1
2044,solo: adam hann] [chorus] well,1
2040,of your heart [guitar solo:,1
2045,adam hann] [chorus] well i,1
2046,hann] [chorus] well i know,1
2047,heart [verse 1] i personify,1
2048,[verse 1] i personify the,1
2049,1] i personify the ‘adolescent,1
2050,i personify the ‘adolescent on,1
2041,your heart [guitar solo: adam,1
2039,sound of your heart [guitar,1
2023,playing with yourself [pre-chorus] you're,1
2030,just don't get it 'cause,1
2024,with yourself [pre-chorus] you're so,1
2025,yourself [pre-chorus] you're so conceited,1
2026,tell me that you just,1
2027,me that you just don't,1
2028,that you just don't get,1
2029,you just don't get it,1
2031,don't get it 'cause i,1
2038,do [chorus] i know when,1
2032,get it 'cause i know,1
2033,it 'cause i know you,1
2034,'cause i know you do,1
2035,i know you do [chorus],1
2036,know you do [chorus] i,1
2037,you do [chorus] i know,1
1999,the difference in it either,1
1997,can't see the difference in,1
1950,i know you and [chorus],1
1996,i can't see the difference,1
1970,sycophantic prophetic socratic junkie wannabe,1
1971,prophetic socratic junkie wannabe and,1
1972,socratic junkie wannabe and there's,1
1973,junkie wannabe and there's so,1
1974,wannabe and there's so much,1
1975,and there's so much skin,1
1976,there's so much skin to,1
1977,so much skin to see,1
1978,much skin to see a,1
1979,skin to see a simple,1
1980,to see a simple epicurean,1
1981,see a simple epicurean philosophy,1
1982,a simple epicurean philosophy oh,1
1983,simple epicurean philosophy oh and,1
1984,epicurean philosophy oh and you,1
1969,a sycophantic prophetic socratic junkie,1
1968,me a sycophantic prophetic socratic,1
1967,about me a sycophantic prophetic,1
1958,[verse 2] it's not about,1
1951,know you and [chorus] i,1
1952,you and [chorus] i know,1
1953,and [chorus] i know when,1
1955,of your heart [verse 2],1
1956,your heart [verse 2] it's,1
1957,heart [verse 2] it's not,1
1959,2] it's not about reciprocation,1
1966,all about me a sycophantic,1
1960,it's not about reciprocation it's,1
1961,not about reciprocation it's just,1
1962,about reciprocation it's just all,1
1963,reciprocation it's just all about,1
1964,it's just all about me,1
1965,just all about me a,1
1985,philosophy oh and you say,1
1986,oh and you say you,1
1987,and you say you say,1
2075,sure she'll be gone in,1
2908,and cars with autumn leaves,1
2080,a second [pre-chorus] let me,1
2079,in a second [pre-chorus] let,1
2078,gone in a second [pre-chorus],1
2077,be gone in a second,1
2076,she'll be gone in a,1
2074,i'm sure she'll be gone,1
2082,[pre-chorus] let me tell you,1
2073,and i'm sure she'll be,1
2072,life and i'm sure she'll,1
2071,your life and i'm sure,1
1993,such a cliché i can't,1
1994,a cliché i can't see,1
1995,cliché i can't see the,1
2081,second [pre-chorus] let me tell,1
2083,let me tell you 'bout,1
1988,you say you say i'm,1
2092,she'd rearrange my world takes,1
1989,say you say i'm such,1
1990,you say i'm such a,1
1991,say i'm such a cliché,1
1992,i'm such a cliché i,1
2094,my world takes a particular,1
2093,rearrange my world takes a,1
2091,thought she'd rearrange my world,1
2084,me tell you 'bout this,1
2090,i thought she'd rearrange my,1
2089,girl i thought she'd rearrange,1
2088,this girl i thought she'd,1
2087,'bout this girl i thought,1
2086,you 'bout this girl i,1
2085,tell you 'bout this girl,1
2744,keep selling them sex it’s,1
2936,with divinity or a true,1
2909,cars with autumn leaves fallen,1
2977,with comfort and abandon and,1
2975,the artist with comfort and,1
2974,at the artist with comfort,1
2973,cajoles at the artist with,1
2972,that cajoles at the artist,1
2971,touch that cajoles at the,1
2970,to touch that cajoles at,1
2969,disconnect to touch that cajoles,1
2968,certain disconnect to touch that,1
2967,a certain disconnect to touch,1
2966,with a certain disconnect to,1
2965,but with a certain disconnect,1
2964,such but with a certain,1
2963,as such but with a,1
2962,it as such but with,1
2961,treating it as such but,1
2976,artist with comfort and abandon,1
2978,comfort and abandon and between,1
2960,and treating it as such,1
2979,and abandon and between the,1
1699,in a bar it’s likely,1
1700,a bar it’s likely in,1
1701,bar it’s likely in a,1
2991,city that orange english light,1
2990,white city that orange english,1
2989,the white city that orange,1
2988,of the white city that,1
2987,roofs of the white city,1
2986,rolling roofs of the white,1
2985,and rolling roofs of the,1
2984,spires and rolling roofs of,1
2983,the spires and rolling roofs,1
2982,between the spires and rolling,1
2981,and between the spires and,1
2980,abandon and between the spires,1
1702,it’s likely in a sainsbury’s,1
2959,life and treating it as,1
2910,with autumn leaves fallen sparse,1
2940,true understanding of the human,1
2938,or a true understanding of,1
2937,divinity or a true understanding,1
1703,likely in a sainsbury’s flirting,1
1704,in a sainsbury’s flirting with,1
1705,a sainsbury’s flirting with the,1
1706,sainsbury’s flirting with the girls,1
1707,flirting with the girls and,1
1708,with the girls and waiting,1
1709,the girls and waiting for,1
1710,girls and waiting for me,1
1711,and waiting for me i,1
1712,waiting for me i jumped,1
1713,for me i jumped on,1
1714,me i jumped on a,1
1715,i jumped on a bus,1
2939,a true understanding of the,1
2941,understanding of the human condition,1
2958,living life and treating it,1
2942,of the human condition i,1
2957,– living life and treating,1
2956,reality – living life and,1
2955,and reality – living life,1
2954,art and reality – living,1
2953,of art and reality –,1
2952,duality of art and reality,1
2951,the duality of art and,1
2950,– the duality of art,1
2949,understand – the duality of,1
2948,did understand – the duality,1
2947,never did understand – the,1
2946,i never did understand –,1
2945,condition i never did understand,1
2944,human condition i never did,1
2943,the human condition i never,1
1698,lost in a bar it’s,1
1697,or lost in a bar,1
1696,train or lost in a,1
2994,english light cast only one,1
2992,that orange english light cast,1
1644,'cause we're never alone [guitar,1
1645,we're never alone [guitar solo],1
1646,never alone [guitar solo] [chorus],1
1647,alone [guitar solo] [chorus] i,1
1648,[guitar solo] [chorus] i don't,1
1649,solo] [chorus] i don't want,1
1650,body with somebody else [verse,1
1651,with somebody else [verse 1],1
1652,somebody else [verse 1] and,1
1653,else [verse 1] and well,1
1654,[verse 1] and well i,1
1655,1] and well i think,1
1656,and well i think i've,1
1657,well i think i've gone,1
2993,orange english light cast only,1
2995,light cast only one singular,1
1695,a train or lost in,1
2996,cast only one singular shadow,1
3011,oh oh,1
3010,someone oh oh,1
3009,loving someone oh oh,1
3008,me [chorus] loving someone oh,1
3007,within me [chorus] loving someone,1
3006,but within me [chorus] loving,1
3005,beside but within me [chorus],1
3004,not beside but within me,1
3003,are not beside but within,1
3002,you are not beside but,1
3001,for you are not beside,1
3000,shadow for you are not,1
2999,singular shadow for you are,1
2998,one singular shadow for you,1
2997,only one singular shadow for,1
1658,i think i've gone mad,1
1659,think i've gone mad isn't,1
1660,i've gone mad isn't that,1
1661,gone mad isn't that so,1
1680,mum check the car it,1
1681,check the car it can’t,1
1682,the car it can’t have,1
1683,car it can’t have gone,1
1684,it can’t have gone far,1
1685,can’t have gone far i,1
1686,have gone far i must,1
1687,gone far i must have,1
1688,far i must have left,1
1689,i must have left it,1
1690,must have left it on,1
1691,have left it on a,1
1692,left it on a train,1
1693,it on a train or,1
1694,on a train or lost,1
1679,oh mum check the car,1
1678,had oh mum check the,1
1677,never had oh mum check,1
1668,what a shame you've lost,1
1662,mad isn't that so sad?,1
1663,isn't that so sad? and,1
1664,that so sad? and what,1
1665,so sad? and what a,1
1666,sad? and what a shame,1
1667,and what a shame you've,1
1669,a shame you've lost a,1
1676,you never had oh mum,1
1670,shame you've lost a brain,1
1671,you've lost a brain that,1
1672,lost a brain that you,1
1673,a brain that you never,1
1674,brain that you never had,1
1675,that you never had oh,1
1716,jumped on a bus declared,1
1717,on a bus declared my,1
1718,a bus declared my name,1
1812,but she couldn't find a,1
1814,couldn't find a single trace,1
1815,find a single trace of,1
1816,a single trace of my,1
1817,single trace of my brain,1
1818,"trace of my brain ""oops",1
1819,"of my brain ""oops i",1
1820,"my brain ""oops i did",1
1821,"brain ""oops i did it",1
1822,"""oops i did it again""",1
1823,"i did it again"" started",1
1824,"did it again"" started playing",1
1825,"it again"" started playing forget",1
1826,"again"" started playing forget my",1
1827,started playing forget my brain,1
1828,playing forget my brain remember,1
1813,she couldn't find a single,1
1811,pain but she couldn't find,1
1793,would i be if i,1
1810,my pain but she couldn't,1
1795,be if i was my,1
1796,if i was my brain?”,1
1797,i was my brain?” [instrumental],1
1798,was my brain?” [instrumental] [outro],1
1799,my brain?” [instrumental] [outro] the,1
1800,brain?” [instrumental] [outro] the nice,1
1801,[instrumental] [outro] the nice nurse,1
1802,[outro] the nice nurse told,1
1803,the nice nurse told me,1
1804,nice nurse told me she,1
1805,nurse told me she felt,1
1806,told me she felt my,1
1807,me she felt my pain,1
1808,she felt my pain but,1
1809,felt my pain but she,1
1829,forget my brain remember my,1
1830,my brain remember my name,1
1831,brain remember my name [intro],1
1832,remember my name [intro] well,1
1856,your heart [chorus] well i,1
1857,heart [chorus] well i know,1
2923,is an operating system a,1
2922,language is an operating system,1
2921,‘cultural language is an operating,1
2920,how ‘cultural language is an,1
2919,about how ‘cultural language is,1
2918,blazed about how ‘cultural language,1
2917,she blazed about how ‘cultural,1
2916,mid-afternoon she blazed about how,1
2915,across mid-afternoon she blazed about,1
2914,sparse across mid-afternoon she blazed,1
2913,fallen sparse across mid-afternoon she,1
2912,leaves fallen sparse across mid-afternoon,1
2911,autumn leaves fallen sparse across,1
1855,of your heart [chorus] well,1
1854,sound of your heart [chorus],1
2924,an operating system a simple,1
2933,listless when tested with divinity,1
1833,my name [intro] well i,1
1834,name [intro] well i know,1
1835,[intro] well i know when,1
2876,progress but instead of selling,1
2935,tested with divinity or a,1
2934,when tested with divinity or,1
2932,and listless when tested with,1
2925,operating system a simple interface,1
2931,feeble and listless when tested,1
2930,rendered feeble and listless when,1
2929,interface rendered feeble and listless,1
2928,simple interface rendered feeble and,1
2927,a simple interface rendered feeble,1
2926,system a simple interface rendered,1
1794,i be if i was,1
1792,“where would i be if,1
1719,bus declared my name and,1
1737,"a run ""and would you",1
1739,"""and would you sign an",1
1740,would you sign an autograph,1
1741,you sign an autograph for,1
1742,sign an autograph for my,1
1743,an autograph for my daughter,1
1744,autograph for my daughter laura?,1
1745,for my daughter laura? cause,1
1746,my daughter laura? cause she,1
1747,daughter laura? cause she adores,1
1748,laura? cause she adores you,1
1749,cause she adores you but,1
1750,she adores you but i,1
1751,adores you but i think,1
1752,you but i think you’re,1
1753,"but i think you’re shit""",1
1738,"run ""and would you sign",1
1736,"for a run ""and would",1
1791,insane “where would i be,1
1735,"going for a run ""and",1
1720,declared my name and asked,1
1721,my name and asked if,1
1722,name and asked if anybody's,1
1723,and asked if anybody's seen,1
1724,asked if anybody's seen my,1
1725,if anybody's seen my brain,1
1726,anybody's seen my brain your,1
1727,seen my brain your brain,1
1728,my brain your brain was,1
1729,brain your brain was last,1
1730,your brain was last seen,1
1731,brain was last seen going,1
1732,was last seen going for,1
1733,last seen going for a,1
1734,seen going for a run,1
1754,"i think you’re shit"" ""i’ve",1
1755,"think you’re shit"" ""i’ve gotta",1
1756,"you’re shit"" ""i’ve gotta look",1
1757,"shit"" ""i’ve gotta look for",1
1776,do you expect when you’ve,1
1777,you expect when you’ve got,1
1778,expect when you’ve got no,1
1779,when you’ve got no mind!”,1
1780,you’ve got no mind!” i,1
1781,got no mind!” i searched,1
1782,no mind!” i searched all,1
1783,mind!” i searched all day,1
1784,i searched all day it,1
1785,searched all day it drove,1
1786,all day it drove me,1
1787,day it drove me insane,1
1788,it drove me insane “where,1
1789,drove me insane “where would,1
1790,me insane “where would i,1
1775,what do you expect when,1
1774,“well what do you expect,1
1773,eyes “well what do you,1
1764,for a bit!” i stepped,1
