,ngram,count
1420,"""i moved on her like",1
1419,"3] ""i moved on her",1
1418,"[verse 3] ""i moved on",1
1417,"pitch [verse 3] ""i moved",1
1416,"a pitch [verse 3] ""i",1
1414,kneeling on a pitch [verse,1
1429,be indicted unrequited house with,1
1413,kitsch kneeling on a pitch,1
1412,liberal kitsch kneeling on a,1
1411,immigration liberal kitsch kneeling on,1
1410,masturbation immigration liberal kitsch kneeling,1
1409,fueling masturbation immigration liberal kitsch,1
1408,fossil fueling masturbation immigration liberal,1
1407,degradation fossil fueling masturbation immigration,1
1406,consultation degradation fossil fueling masturbation,1
1405,[bridge] consultation degradation fossil fueling,1
1404,know [bridge] consultation degradation fossil,1
1403,didn't know [bridge] consultation degradation,1
1402,i didn't know [bridge] consultation,1
1428,to be indicted unrequited house,1
1430,indicted unrequited house with seven,1
1459,[outro] and i'd love it,1
1445,incited and guess what you're,1
1457,failed us [outro] and i'd,1
1456,has failed us [outro] and,1
1455,modernity has failed us [outro],1
1454,famous modernity has failed us,1
1453,you're famous modernity has failed,1
1452,and you're famous modernity has,1
1451,invited and you're famous modernity,1
1450,all invited and you're famous,1
1449,you're all invited and you're,1
1448,what you're all invited and,1
1447,guess what you're all invited,1
1446,and guess what you're all,1
1444,been incited and guess what,1
1431,unrequited house with seven pools,1
1443,has been incited and guess,1
1442,war has been incited and,1
1441,the war has been incited,1
1440,"cool!"" the war has been",1
1439,"very cool!"" the war has",1
1438,"kanye very cool!"" the war",1
1437,"you kanye very cool!"" the",1
1436,"""thank you kanye very cool!""",1
1435,"pools ""thank you kanye very",1
1434,"seven pools ""thank you kanye",1
1433,"with seven pools ""thank you",1
1432,"house with seven pools ""thank",1
1401,something i didn't know [bridge],1
1394,it i'd love it if,1
1393,made it i'd love it,1
1346,[verse 2] and poison me,1
1358,my bones write it on,1
1357,through my bones write it,1
1356,right through my bones write,1
1355,jones right through my bones,1
1354,the jones right through my,1
1353,got the jones right through,1
1352,i got the jones right,1
1351,daddy i got the jones,1
1350,me daddy i got the,1
1349,poison me daddy i got,1
1348,and poison me daddy i,1
1347,2] and poison me daddy,1
1345,it [verse 2] and poison,1
1392,we made it i'd love,1
1344,made it [verse 2] and,1
1343,we made it [verse 2],1
1327,decay modernity has failed us,1
1326,to decay modernity has failed,1
1325,left to decay modernity has,1
1324,just left to decay modernity,1
1323,we're just left to decay,1
1322,hearsay we're just left to,1
1321,only hearsay we're just left,1
1320,is only hearsay we're just,1
1319,truth is only hearsay we're,1
1318,feelings truth is only hearsay,1
1359,bones write it on a,1
1360,write it on a piece,1
1361,it on a piece of,1
1362,on a piece of stone,1
1391,if we made it i'd,1
1386,us modernity has failed us,1
1385,save us modernity has failed,1
1384,jesus save us modernity has,1
1383,streets jesus save us modernity,1
1382,the streets jesus save us,1
1381,in the streets jesus save,1
1380,is in the streets jesus,1
1379,poetry is in the streets,1
1378,the poetry is in the,1
1377,peep the poetry is in,1
1376,lil peep the poetry is,1
1375,peace lil peep the poetry,1
1374,in peace lil peep the,1
1373,rest in peace lil peep,1
1372,olds rest in peace lil,1
1371,three-year olds rest in peace,1
1370,drowning three-year olds rest in,1
1369,of drowning three-year olds rest,1
1368,beach of drowning three-year olds,1
1367,a beach of drowning three-year,1
1366,stone a beach of drowning,1
1365,of stone a beach of,1
1364,piece of stone a beach,1
1363,a piece of stone a,1
1458,us [outro] and i'd love,1
1460,something i didn't know and,1
1610,would you believe you could,1
1533,am assuming [pre-chorus] i'm sure,1
1545,sure that you're gonna say,1
1544,i'm sure that you're gonna,1
1543,girl i'm sure that you're,1
1542,another girl i'm sure that,1
1541,just another girl i'm sure,1
1540,not just another girl i'm,1
1539,you're not just another girl,1
1538,that you're not just another,1
1537,sure that you're not just,1
1536,i'm sure that you're not,1
1535,[pre-chorus] i'm sure that you're,1
1534,assuming [pre-chorus] i'm sure that,1
1532,i am assuming [pre-chorus] i'm,1
1547,you're gonna say that i,1
1531,what i am assuming [pre-chorus],1
1530,that's what i am assuming,1
1529,human that's what i am,1
1528,a human that's what i,1
1527,like a human that's what,1
1526,consuming like a human that's,1
1525,start consuming like a human,1
1524,and start consuming like a,1
1523,spoon and start consuming like,1
1522,dirty spoon and start consuming,1
1521,the dirty spoon and start,1
1520,remove the dirty spoon and,1
1546,that you're gonna say that,1
1548,gonna say that i was,1
1461,i didn't know and i'd,1
1563,things i liked you for,1
1609,why would you believe you,1
1608,and why would you believe,1
1607,2] and why would you,1
1606,[verse 2] and why would,1
1605,say [verse 2] and why,1
1604,to say [verse 2] and,1
1603,thing to say [verse 2],1
1602,more thing to say [verse,1
1567,for [chorus] why can't we,1
1566,you for [chorus] why can't,1
1565,liked you for [chorus] why,1
1564,i liked you for [chorus],1
1562,the things i liked you,1
1549,say that i was sexist,1
1561,all the things i liked,1
1560,of all the things i,1
1559,out of all the things,1
1558,running out of all the,1
1557,you're running out of all,1
1556,like you're running out of,1
1555,feel like you're running out,1
1554,i feel like you're running,1
1553,sexist i feel like you're,1
1552,was sexist i feel like,1
1551,i was sexist i feel,1
1550,that i was sexist i,1
1519,you remove the dirty spoon,1
1518,when you remove the dirty,1
1517,balloon when you remove the,1
1475,culture is to blame you,1
1487,most postmodern way you lack,1
1486,the most postmodern way you,1
1485,in the most postmodern way,1
1484,pain in the most postmodern,1
1483,your pain in the most,1
1482,mask your pain in the,1
1481,and mask your pain in,1
1480,try and mask your pain,1
1479,you try and mask your,1
1478,blame you try and mask,1
1477,to blame you try and,1
1476,is to blame you try,1
1474,suppose culture is to blame,1
1516,you'll balloon when you remove,1
1473,i suppose culture is to,1
1472,okay i suppose culture is,1
1471,is okay i suppose culture,1
1470,irony is okay i suppose,1
1469,and irony is okay i,1
1468,1] and irony is okay,1
1467,[verse 1] and irony is,1
1466,it [verse 1] and irony,1
1465,made it [verse 1] and,1
1464,we made it [verse 1],1
1463,know and i'd love it,1
1462,didn't know and i'd love,1
1488,postmodern way you lack substance,1
1489,way you lack substance when,1
1490,you lack substance when you,1
1491,lack substance when you say,1
1515,assuming you'll balloon when you,1
1514,i'm assuming you'll balloon when,1
1513,human i'm assuming you'll balloon,1
1512,be human i'm assuming you'll,1
1511,to be human i'm assuming,1
1510,having to be human i'm,1
1509,you having to be human,1
1508,stops you having to be,1
1507,that stops you having to,1
1506,way that stops you having,1
1505,self-referential way that stops you,1
1504,a self-referential way that stops,1
1503,just a self-referential way that,1
1767,house on a lonely street,1
1502,it's just a self-referential way,1
1501,"shame"" it's just a self-referential",1
1500,"a shame"" it's just a",1
1499,"what a shame"" it's just",1
1498,"""oh what a shame"" it's",1
1497,"like ""oh what a shame""",1
1496,"something like ""oh what a",1
1495,"say something like ""oh what",1
1494,"you say something like ""oh",1
1493,when you say something like,1
1492,substance when you say something,1
1766,lonely house on a lonely,1
1856,his friend the internet and,1
1768,on a lonely street in,1
2139,in that lonely part of,1
2133,lonely house on the lonely,1
2134,house on the lonely street,1
2135,on the lonely street in,1
2136,the lonely street in that,1
2137,lonely street in that lonely,1
2138,street in that lonely part,1
2140,that lonely part of the,1
2114,penis he would tell himself,1
2141,part of the world you,1
2142,of the world you can,1
2143,the world you can go,1
2144,world you can go on,1
2145,you can go on his,1
2146,can go on his facebook,1
2132,his lonely house on the,1
2131,in his lonely house on,1
2130,died in his lonely house,1
2129,he died in his lonely,1
2128,then he died in his,1
2127,and then he died in,1
2126,” and then he died,1
2125,alone ” and then he,1
2124,bread alone ” and then,1
2123,by bread alone ” and,1
2122,live by bread alone ”,1
2121,not live by bread alone,1
2120,does not live by bread,1
2119,“man does not live by,1
2118,himself “man does not live,1
2117,tell himself “man does not,1
2116,would tell himself “man does,1
2147,go on his facebook [part,1
2148,on his facebook [part ii:,1
2149,his facebook [part ii: love,1
2237,you [verse] she said that,1
2251,"only use it sometimes"" except",1
2250,"""i only use it sometimes""",1
2249,"her ""i only use it",1
2248,"told her ""i only use",1
2247,"i told her ""i only",1
2246,"it i told her ""i",1
2245,liked it i told her,1
2244,have liked it i told,1
2243,should have liked it i,1
2242,i should have liked it,1
2241,that i should have liked,1
2240,said that i should have,1
2239,she said that i should,1
2238,[verse] she said that i,1
2236,two-time you [verse] she said,1
2150,facebook [part ii: love theme],1
2235,to two-time you [verse] she,1
2234,mean to two-time you [verse],1
2189,i i only called her,1
2188,that i i only called,1
2187,swear that i i only,1
2186,i swear that i i,1
2185,that i swear that i,1
2184,swear that i swear that,1
2183,i swear that i swear,1
2155,[instrumental] [pre-chorus] you wet my,1
2154,theme] [instrumental] [pre-chorus] you wet,1
2153,love theme] [instrumental] [pre-chorus] you,1
2152,ii: love theme] [instrumental] [pre-chorus],1
2151,[part ii: love theme] [instrumental],1
2115,he would tell himself “man,1
2113,his penis he would tell,1
2045,said on a particularly lonely,1
2070,between you and the internet,1
2064,say to me will stay,1
2065,to me will stay strictly,1
2066,me will stay strictly between,1
2067,will stay strictly between you,1
2068,stay strictly between you and,1
2069,strictly between you and the,1
2071,you and the internet ”,1
2112,of his penis he would,1
2072,and the internet ” and,1
2073,the internet ” and so,1
2074,internet ” and so he,1
2075,” and so he did,1
2076,and so he did the,1
2077,so he did the man,1
2063,you say to me will,1
2062,anything you say to me,1
2061,friend anything you say to,1
2060,best friend anything you say,1
2059,your best friend anything you,1
2058,i’m your best friend anything,1
2057,anything i’m your best friend,1
2056,me anything i’m your best,1
2055,tell me anything i’m your,1
2054,can tell me anything i’m,1
2053,you can tell me anything,1
2052,can you can tell me,1
2051,“you can you can tell,1
2050,day “you can you can,1
2049,lonely day “you can you,1
2048,particularly lonely day “you can,1
2047,a particularly lonely day “you,1
2078,he did the man shared,1
2079,did the man shared everything,1
2080,the man shared everything with,1
2097,past and present; all of,1
2111,pictures of his penis he,1
2110,and pictures of his penis,1
2109,going and pictures of his,1
2108,was going and pictures of,1
2107,and was going and pictures,1
2106,been and was going and,1
2105,had been and was going,1
2104,he had been and was,1
2103,places he had been and,1
2102,the places he had been,1
2101,of the places he had,1
2100,all of the places he,1
2099,present; all of the places,1
2098,and present; all of the,1
2096,loves past and present; all,1
2081,man shared everything with his,1
2095,his loves past and present;,1
2094,of his loves past and,1
2093,all of his loves past,1
2092,desires; all of his loves,1
2091,and desires; all of his,1
2090,fears and desires; all of,1
2089,his fears and desires; all,1
2088,of his fears and desires;,1
2087,all of his fears and,1
2086,friend: all of his fears,1
2085,his friend: all of his,1
2084,with his friend: all of,1
2083,everything with his friend: all,1
2082,shared everything with his friend:,1
2252,"use it sometimes"" except when",1
2253,"it sometimes"" except when i",1
2254,"sometimes"" except when i need",1
2386,i see sunshine 'cause i,1
2380,it was raining all the,1
2381,was raining all the time,1
2382,raining all the time i,1
2383,all the time i see,1
2384,the time i see sunshine,1
2385,time i see sunshine 'cause,1
2387,see sunshine 'cause i know,1
2255,except when i need reminding,1
2388,sunshine 'cause i know that,1
2389,you are mine [verse 3],1
2390,are mine [verse 3] when,1
2391,mine [verse 3] when you,1
2392,[verse 3] when you say,1
2393,3] when you say that,1
2379,that it was raining all,1
2378,said that it was raining,1
2377,people said that it was,1
2376,when people said that it,1
2375,2009 when people said that,1
2374,on 2009 when people said,1
2373,back on 2009 when people,1
2372,looking back on 2009 when,1
2371,2] looking back on 2009,1
2370,[verse 2] looking back on,1
2369,fine [verse 2] looking back,1
2368,are fine [verse 2] looking,1
2367,you are fine [verse 2],1
2366,if you are fine [verse,1
2365,fine if you are fine,1
2364,i'm fine if you are,1
2363,crying i'm fine if you,1
2394,when you say that i'm,1
2395,you say that i'm wasting,1
2396,say that i'm wasting your,1
2413,some reason i just can't,1
2427,are mine,1
2426,you are mine,1
2425,know you are mine,1
2424,i know you are mine,1
2423,'cause i know you are,1
2422,fine 'cause i know you,1
2421,[outro] there comes a time,1
2420,"do"" [outro] there comes a",1
2419,"""i do"" [outro] there comes",1
2418,"say ""i do"" [outro] there",1
2417,"can't say ""i do"" [outro]",1
2416,"just can't say ""i do""",1
2415,"i just can't say ""i",1
2414,reason i just can't say,1
2412,for some reason i just,1
2397,that i'm wasting your time,1
2411,fine for some reason i,1
2410,be fine for some reason,1
2409,will be fine for some,1
2408,things will be fine for,1
2407,you things will be fine,1
2406,tell you things will be,1
2405,and tell you things will,1
2404,smile and tell you things,1
2403,i smile and tell you,1
2402,then i smile and tell,1
2401,time then i smile and,1
2400,your time then i smile,1
2399,wasting your time then i,1
2398,i'm wasting your time then,1
2362,both crying i'm fine if,1
2361,wine both crying i'm fine,1
2360,her wine both crying i'm,1
2273,swear that i only called,1
2287,two-time two-time you [outro] one,1
2286,to two-time two-time you [outro],1
2285,[chorus] i only called her,1
2284,you [chorus] i only called,1
2283,two-time you [chorus] i only,1
2282,two-time two-time you [chorus] i,1
2281,to two-time two-time you [chorus],1
2280,you to two-time two-time you,1
2279,two-time you to two-time two-time,1
2278,you two-time you to two-time,1
2277,two-time you two-time you to,1
2276,to two-time you two-time you,1
2275,mean to two-time you two-time,1
2274,that i only called her,1
2272,i swear that i only,1
2289,you [outro] one time oh,1
2271,you [pre-chorus] you wet my,1
2270,two-time you [pre-chorus] you wet,1
2269,two-time two-time you [pre-chorus] you,1
2268,to two-time two-time you [pre-chorus],1
2265,was three times i didn't,1
2264,it was three times i,1
2263,but i only called her,1
2262,[chorus] but i only called,1
2261,petrified [chorus] but i only,1
2260,i'm petrified [chorus] but i,1
