,ngram,count
1869,talk so? why,3
1870,so? why do,3
1872,so? [verse 1],3
1883,the way he,3
1884,way he talks,3
1734,[chorus] because she,3
1387,down! you know,3
839,m-o-n-e-y's me m-o-n-e-y,3
273,[chorus] they're just,3
234,i'm not your,3
692,he's got his,3
1722,moving but she,3
1723,but she just,3
1724,she just can't,3
1725,just can't move,3
264,wrestle to the,3
265,to the ground,3
266,the ground god,3
267,ground god help,3
268,god help me,3
269,help me now,3
270,me now because,3
271,now because [chorus],3
272,because [chorus] they're,3
1388,know i can't,3
1405,now i just,3
1386,settle down! you,3
1076,"beating ""we'll bleed",3
1074,heart stops beating,3
1073,my heart stops,3
1072,if my heart,3
1071,that if my,3
1070,say that if,3
1069,veins say that,3
1066,pressure my broken,3
1065,in pressure my,3
1064,you change in,3
1063,to you change,3
1061,gonna lie to,3
1060,never gonna lie,3
1059,pressure we're never,3
1058,in pressure we're,3
1056,a change in,3
2076,is city is,3
2075,city is city,3
1123,in pressure change,3
1124,pressure change in,3
2062,[chorus] yeah you,3
1055,there's a change,3
1075,"stops beating ""we'll",3
1077,"""we'll bleed the",3
1300,so cool you,3
1079,"the same way""",3
1346,over the place,3
1347,the place [pre-chorus,3
78,[chorus] oh we,3
79,oh we go,3
80,nobody knows with,3
81,knows with guns,3
83,it no yeah,3
1385,loud settle down!,3
84,no yeah we're,3
85,yeah we're dressed,3
88,in black from,3
89,black from head,3
90,from head to,3
92,to toe we've,3
93,toe we've got,3
94,we've got guns,3
1084,oh my broken,3
98,now you're never,3
1081,"way"" change in",3
1080,"same way"" change",3
104,if you don't,3
1054,[chorus] there's a,3
1062,lie to you,3
1380,two [chorus] for,3
1371,i'll never learn,3
1220,stay stay stay,3
1377,another hour or,3
148,go get it,3
1378,hour or two,3
147,it go get,3
1379,or two [chorus],3
1375,i stay another,3
1381,[chorus] for crying,3
1372,never learn cause,3
1376,stay another hour,3
1374,cause i stay,3
1383,crying out loud,3
1384,out loud settle,3
2,call it a,3
1369,i guess i'll,3
1360,avoiding me and,3
1359,bodies avoiding me,3
1370,guess i'll never,3
1373,learn cause i,3
1327,up her face,2
1328,her face and,2
1302,so cool cool,2
1330,and oh what,2
1326,covering up her,2
1325,down covering up,2
567,you take your,2
563,always the same,2
559,in your head?,2
1329,face and oh,2
1335,down i don't,2
1331,oh what a,2
599,i know it's,2
607,you and when,2
606,love you and,2
605,to love you,2
604,supposed to love,2
603,that's supposed to,2
602,me that's supposed,2
601,it's me that's,2
600,know it's me,2
1341,having any effect,2
1332,what a let,2
1340,be having any,2
1339,to be having,2
1338,seem to be,2
1337,don't seem to,2
1336,i don't seem,2
557,of living in,2
1334,let down i,2
1333,a let down,2
558,living in your,2
1791,got a feeling,2
556,instead of living,2
1790,i've got a,2
1176,fight said one,2
1175,more fight said,2
1174,one more fight,2
1173,we'll give you,2
1833,the floor and,2
491,the way you,2
1324,hair down covering,2
1323,her hair down,2
1322,wears her hair,2
1321,she wears her,2
1320,way she wears,2
1319,the way she,2
1315,a soft sound,2
1172,time we'll give,2
1171,more time we'll,2
1170,one more time,2
1167,'i'll give you,2
1158,his gun he's,2
1314,1] a soft,2
1177,said one more,2
609,when i'm home,2
1178,one more line,2
1880,and polemic in,2
1313,[verse 1] a,2
1885,he talks vocal,2
1792,a feeling that,2
433,'cause i remember,2
1819,way out because,2
1820,out because she,2
1882,in the way,2
1881,polemic in the,2
1879,wrecked and polemic,2
1188,if you never,2
1878,totally wrecked and,2
1877,mistakes totally wrecked,2
1876,grammatical mistakes totally,2
1875,passing grammatical mistakes,2
1874,1] passing grammatical,2
1873,[verse 1] passing,2
1218,you to stay,2
1239,you've got your,2
608,and when i'm,2
646,blown has he,2
610,i'm home you,2
1597,say no you,2
1052,the same [chorus],2
1656,you in your,2
1707,she's definitely got,2
1708,definitely got the,2
1709,got the style,2
1710,the style on,2
1711,style on you,2
1718,she's got two-tone,2
1719,got two-tone everything,2
1721,everything moving but,2
1353,losing your words,2
1726,can't move she's,2
1727,move she's got,2
1728,she's got two,2
1729,got two phones,2
668,to spend? [verse,2
667,go has he,2
1598,no you say,2
1354,your words we're,2
611,home you know,2
1355,words we're speaking,2
1887,vocal sabbatical delayed,2
1368,turn i guess,2
1367,your turn i,2
1366,losing your turn,2
1365,you and you're,2
1429,what i mean,2
1364,about you and,2
1363,talking about you,2
1362,and talking about,2
1361,me and talking,2
853,only brought 3,2
1358,in bodies avoiding,2
1357,speaking in bodies,2
841,m-o-n-e-y m-o-n-e-y's me,2
1356,we're speaking in,2
1582,on the bed,2
1595,but you say,2
666,girls go has,2
665,the girls go,2
664,when the girls,2
663,it when the,2
639,nose you know,2
638,the nose you,2
637,feed the nose,2
636,to feed the,2
635,slow to feed,2
634,drink slow to,2
633,[chorus] drink slow,2
1730,two phones everything,2
1350,1] and you're,2
1349,[pre-chorus 1] and,2
1348,place [pre-chorus 1],2
1345,falling all over,2
1344,now falling all,2
1343,effect now falling,2
615,got you is,2
614,i got you,2
1342,any effect now,2
640,you know he,2
641,know he likes,2
642,he likes to,2
658,and fro he,2
662,like it when,2
1082,in pressure oh,2
1083,pressure oh my,2
1085,veins say [verse,2
661,doesn't like it,2
660,he doesn't like,2
659,fro he doesn't,2
657,to and fro,2
643,likes to get,2
656,he's to and,2
655,no he's to,2
654,leave? no he's,2
653,spend? leave? no,2
652,to spend? leave?,2
645,get blown has,2
644,to get blown,2
1886,talks vocal sabbatical,2
613,know i got,2
1888,sabbatical delayed by,2
2117,are you feeling,2
63,i think about,2
2115,your birthday are,2
2114,"""it's your birthday",2
2113,"said ""it's your",2
2112,oh and she,2
2111,[bridge] oh and,2
72,pause it play,2
73,it play it,2
74,play it pause,2
75,it pause it,2
372,"of making changes?""",2
371,instead of making,2
370,age instead of,2
369,your age instead,2
368,somebody your age,2
367,with somebody your,2
366,fucking with somebody,2
365,be fucking with,2
364,you be fucking,2
363,shouldn't you be,2
362,well shouldn't you,2
100,quit it now,2
101,it now you're,2
2116,birthday are you,2
373,"making changes?"" wrestle",2
2132,brother is just,2
2118,"you feeling alright?""",2
2130,fine your brother,2
381,from the start,2
380,her from the,2
379,told her from,2
2129,just fine your,2
2128,feeling just fine,2
2127,be feeling just,2
2126,you'll be feeling,2
2125,md you'll be,2
2124,the md you'll,2
2123,one's the md,2
2122,next one's the,2
2121,the next one's,2
378,i told her,2
53,smells like chocolate,2
54,like chocolate hey,2
1932,and i've been,2
55,chocolate hey now,2
2120,"alright?"" the next",2
2119,"feeling alright?"" the",2
374,"changes?"" wrestle to",2
58,think about what,2
59,about what to,2
1943,by the way,2
345,can't take you,2
344,i can't take,2
343,go i can't,2
177,you know seriously,2
179,better go oh,2
180,go oh oh,2
260,girl i'm not,2
259,but girl i'm,2
258,age but girl,2
257,secular age but,2
256,the secular age,2
255,in the secular,2
254,salvation in the,2
253,for salvation in,2
252,looking for salvation,2
251,you're looking for,2
250,know you're looking,2
181,oh oh well,2
182,oh well i,2
183,you know said,2
184,know said rebecca,2
185,said rebecca better,2
186,rebecca better know,2
187,better know seriously,2
202,and a half,2
1889,delayed by churning,2
296,just girls [verse,2
168,go seriously better,2
167,better go seriously,2
2089,ever had cleaning,2
342,better go i,2
341,you better go,2
340,think you better,2
339,i think you,2
338,"""yo i think",2
337,"said ""yo i",2
336,"i said ""yo",2
2092,up he got,2
2091,cleaning up he,2
2090,had cleaning up,2
2088,he ever had,2
162,[bridge] well i,2
2087,job he ever,2
2086,best job he,2
2085,the best job,2
2084,was the best,2
1966,lots about you,2
1967,about you why,2
149,get it go,2
1981,don't call it,2
160,it no [bridge],2
161,no [bridge] well,2
2131,your brother is,2
1968,you why do,2
2140,that you felt,2
2138,you said that,2
400,i know you're,2
1890,by churning out,2
2139,said that you,2
1892,out the same,2
384,destined to be,2
2150,be alright [chorus],2
8,know that you,2
412,a small town,2
2141,you felt snide,2
2142,felt snide you,2
2143,snide you hope,2
2144,you hope that,2
385,to be hard,2
2145,hope that that,2
2146,that that boy,2
2147,that boy will,2
2148,boy will be,2
2151,alright [chorus] yeah,2
2149,will be alright,2
391,break your heart,2
2133,is just sat,2
2134,just sat there,2
2136,there and you,2
2137,and you said,2
1891,churning out the,2
2135,sat there and,2
1468,hey! [instrumental interlude],1
1467,you hey! [instrumental,1
1469,[instrumental interlude] [verse,1
1446,[pre-chorus 2] you're,1
1443,and hair all,1
1470,interlude] [verse 1],1
2017,2] and don't,1
1471,soft sound into,1
1466,around you hey!,1
1444,hair all over,1
1465,burn i guess,1
1472,sound into the,1
1445,place [pre-chorus 2],1
1462,cold and i,1
1448,you're sure that,1
1447,2] you're sure,1
1455,through bodies avoiding,1
1463,and i burn,1
1460,you you're cold,1
1459,around you you're,1
1458,walking around you,1
1457,and walking around,1
1456,me and walking,1
1442,sound and hair,1
1461,you're cold and,1
1453,i'm pushing through,1
1464,i burn i,1
1452,learn i'm pushing,1
1451,i'd learn i'm,1
1450,that i'd learn,1
1449,sure that i'd,1
1454,pushing through bodies,1
1311,side fact [verse,1
1474,around you for,1
1423,a familiar face,1
1421,around what a,1
1420,get around what,1
1419,we get around,1
1418,people we get,1
1417,the people we,1
1416,all the people,1
1415,dictating all the,1
1414,town dictating all,1
1413,small town dictating,1
1412,2] a small,1
1411,you [verse 2],1
1410,around you [verse,1
2019,it a spade,1
2020,a spade if,1
2021,spade if it,1
1422,what a familiar,1
1424,familiar face do,1
1441,soft sound and,1
1425,face do you,1
1440,the soft sound,1
1439,with the soft,1
1438,girl with the,1
1437,the girl with,1
1436,on the girl,1
1435,fixated on the,1
1434,so fixated on,1
1433,i'm so fixated,1
1432,now? i'm so,1
1431,mean now? i'm,1
1430,i mean now?,1
2018,and don't call,1
1428,get what i,1
1427,you get what,1
1426,do you get,1
1473,into the way,1
1486,your shoes off,1
1475,you for crying,1
2014,you're wrong [verse,1
1528,mine she's got,1
1527,of mine she's,1
1526,tongue of mine,1
1525,this tongue of,1
1524,it's this tongue,1
1523,common it's this,1
1522,in common it's,1
1521,thing in common,1
1520,one thing in,1
1519,got one thing,1
1518,we've got one,1
1517,time we've got,1
1516,spare time we've,1
1515,my spare time,1
1514,and my spare,1
2015,wrong [verse 2],1
2013,know you're wrong,1
1476,crying out loud!,1
1532,boyfriend anyway there's,1
1547,is talk about,1
1546,do is talk,1
1545,to do is,1
1544,seem to do,1
1543,we seem to,1
1542,all we seem,1
1541,off all we,1
1540,you off all,1
1539,drop you off,1
1538,i drop you,1
1537,before i drop,1
1536,minutes before i,1
1535,only minutes before,1
1534,there's only minutes,1
1533,anyway there's only,1
1513,hands and my,1
1512,your hands and,1
1511,use your hands,1
1510,said use your,1
1491,back of my,1
1490,the back of,1
1489,in the back,1
1488,off in the,1
1487,shoes off in,1
2023,it isn't a,1
1485,take your shoes,1
1484,starts you take,1
1483,it starts you,1
1482,how it starts,1
1481,is how it,1
1480,this is how,1
1479,and this is,1
1478,loud! and this,1
1477,out loud! and,1
1492,of my van,1
1493,my van yeah,1
1494,van yeah my,1
1503,just hanging off,1
1509,she said use,1
2016,[verse 2] and,1
1507,back and she,1
1506,your back and,1
1505,off your back,1
1504,hanging off your,1
1502,it's just hanging,1
1495,yeah my shirt,1
1501,when it's just,1
1500,good when it's,1
1499,so good when,1
1498,looks so good,1
1497,shirt looks so,1
1496,my shirt looks,1
2022,if it isn't,1
2036,first bit of,1
2024,isn't a spade,1
2083,cards was the,1
1272,gone wrong now,1
2096,with his 4's,1
2097,his 4's and,1
2098,4's and his,1
2099,and his 2's,1
2100,his 2's community,1
1273,wrong now everybody's,1
2101,2's community service,1
2102,community service was,1
2103,service was the,1
2104,he got sick,1
2105,got sick on,1
2106,sick on the,1
2107,floor and his,1
1274,now everybody's dead,1
1271,everything's gone wrong,1
1270,out everything's gone,1
1269,find out everything's,1
1263,just take off,1
1257,what you ask,1
1258,you ask but,1
1259,ask but if,1
1260,but if you,1
1261,if you just,1
1262,you just take,1
2093,he got good,1
2095,good with his,1
2094,got good with,1
1264,take off your,1
1265,off your mask,1
1266,your mask you'd,1
1267,mask you'd find,1
1268,you'd find out,1
1275,everybody's dead and,1
1276,dead and they're,1
2108,and his shoes,1
1316,soft sound to,1
1295,look so cool',1
1296,so cool' [outro],1
1297,cool' [outro] you,1
1298,[outro] you look,1
1318,to the way,1
1317,sound to the,1
1304,cool cool you,1
1292,says 'babe you,1
1305,cool cool cause,1
1306,cool cause i,1
1307,cause i know,1
1308,i know you,1
1309,know you side,1
1310,you side fact,1
1293,'babe you look,1
1291,she says 'babe,1
2109,his shoes [bridge],1
1282,old school and,1
2110,shoes [bridge] oh,1
1277,and they're driving,1
1278,they're driving past,1
1279,driving past my,1
1280,past my old,1
1281,my old school,1
1283,school and he's,1
1290,on she says,1
1284,and he's got,1
1285,got his gun,1
1286,gun he's got,1
1287,got his suit,1
1288,his suit on,1
1289,suit on she,1
1256,it's what you,1
2082,counting cards was,1
2025,a spade and,1
2081,yeah counting cards,1
2044,that i liked,1
2045,i liked was,1
2046,liked was they're,1
2047,was they're too,1
2048,they're too strong,1
1230,riot 'cause i,1
1231,'cause i know,1
1232,i know you',1
1233,know you' [bridge],1
1234,you' [bridge] well,1
2154,city is,1
1235,[bridge] well now,1
2153,is [bridge] oh,1
1236,well now that,1
1237,now that you've,1
2043,me that i,1
2042,gave me that,1
2041,you gave me,1
2032,if you want,1
2026,spade and go,1
2027,and go lie,1
2028,go lie on,1
2029,lie on the,1
2030,the floor if,1
2031,floor if you,1
2033,you want the,1
2040,that you gave,1
2034,want the first,1
2035,the first bit,1
1312,fact [verse 1],1
2037,bit of advice,1
2038,of advice that,1
2039,advice that you,1
1238,that you've got,1
2152,city is [bridge],1
1240,got your gun,1
1254,him if it's,1
2056,shower if it,1
2057,if it all,1
2058,it all goes,1
1253,shoot him if,1
2059,all goes wrong,1
1549,about sex she's,1
1255,if it's what,1
2054,in the shower,1
2060,goes wrong [chorus],1
2061,wrong [chorus] yeah,1
2077,city is [verse,1
2078,is [verse 3],1
2079,[verse 3] yeah,1
2080,3] yeah counting,1
2055,the shower if,1
2053,get in the,1
1241,your gun it's,1
1248,police have come,1
1242,gun it's much,1
1243,it's much harder,1
1244,much harder now,1
1245,harder now the,1
1246,now the police,1
1247,the police have,1
1249,have come and,1
2052,strong get in,1
1250,come and i'll,1
1251,and i'll shoot,1
1252,i'll shoot him,1
2049,too strong too,1
2050,strong too strong,1
2051,too strong get,1
1548,talk about sex,1
1573,cause he still,1
1550,sex she's got,1
1768,implications are brought,1
1777,sitting in and,1
1776,we're sitting in,1
1775,that we're sitting,1
1774,party that we're,1
1773,this party that,1
1772,by this party,1
1771,upon by this,1
1770,brought upon by,1
1769,are brought upon,1
1767,social implications are,1
1803,everything way too,1
1766,just social implications,1
1765,it's just social,1
1764,body it's just,1
1763,your body it's,1
1762,about your body,1
1761,not about your,1
1760,"""it's not about",1
1759,"said ""it's not",1
1758,2] she said,1
1931,3] and i've,1
1930,[verse 3] and,1
1778,in and i'd,1
1779,and i'd like,1
1801,2] she's got,1
1800,[pre-chorus 2] she's,1
1799,"brain"" [pre-chorus 2]",1
1798,"your brain"" [pre-chorus",1
1797,"rotting your brain""",1
1796,marijuana's rotting your,1
1795,the marijuana's rotting,1
1794,that the marijuana's,1
1793,feeling that the,1
1789,same i've got,1
1788,the same i've,1
1787,you're always the,1
1786,but you're always,1
1785,changed but you're,1
1784,you've changed but,1
1783,say you've changed,1
1782,to say you've,1
1781,like to say,1
1780,i'd like to,1
1757,[verse 2] she,1
1756,out [verse 2],1
1755,way out [verse,1
1733,move [chorus] because,1
1731,phones everything moving,1
1958,the ground [chorus],1
1959,ground [chorus] why,1
1960,the same [outro],1
1961,same [outro] why,1
1962,[outro] why do,1
1963,so loud? cause,1
1964,loud? cause i've,1
1965,cause i've been,1
1969,talk so? conversations,1
1970,so? conversations ain't,1
1971,conversations ain't processed,1
1972,ain't processed by,1
1973,processed by the,1
1974,way you talk,1
1975,you talk why,1
1976,talk why do,1
1977,so loud? and,1
1978,loud? and i've,1
1732,can't move [chorus],1
1957,on the ground,1
1936,lots about your,1
1956,safer on the,1
1937,about your mouth,1
1938,your mouth a,1
1939,mouth a conversation,1
1940,a conversation superseded,1
1941,conversation superseded by,1
1942,superseded by the,1
1944,he talks i'd,1
1945,talks i'd be,1
1946,i'd be an,1
1947,be an anchor,1
1948,an anchor but,1
1228,be a riot,1
1949,anchor but i'm,1
1950,but i'm scared,1
1951,i'm scared you'd,1
1952,scared you'd drown,1
1953,you'd drown it's,1
1954,drown it's safer,1
1955,it's safer on,1
1802,two-tone everything way,1
1804,way too intelligent,1
1980,1] don't call,1
1922,tar and your,1
1859,way out [chorus],1
1858,because [chorus] because,1
1915,trying too hard,1
1916,too hard with,1
1917,hard with your,1
1918,with your lungs,1
1919,your lungs in,1
1920,lungs in tar,1
1921,in tar and,1
1923,and your kitchen,1
1805,too intelligent moving,1
1924,your kitchen full,1
1925,kitchen full of,1
1926,full of pop,1
1927,of pop stars',1
1857,"brain"" because [chorus]",1
1856,"your brain"" because",1
1855,"in your brain""",1
1854,kick in your,1
1853,gonna kick in,1
1860,out [chorus] why,1
1914,you're trying too,1
1913,think you're trying,1
1912,'i think you're,1
1893,same [chorus] why,1
1894,so? [verse 2],1
1895,[verse 2] we,1
1896,2] we don't,1
1897,we don't got,1
1898,don't got alarms,1
1899,got alarms we,1
1900,alarms we just,1
1901,we just use,1
1902,just use my,1
1903,use my dad's,1
1904,my dad's arms,1
1905,dad's arms excess,1
1906,arms excess until,1
1907,excess until we,1
1908,until we stop,1
1909,we stop hearts,1
1910,stop hearts 'i,1
1911,hearts 'i think,1
1852,are gonna kick,1
1851,friends are gonna,1
1850,my friends are,1
1826,is overflowing with,1
1824,the tension is,1
1823,[bridge] the tension,1
1822,out [bridge] the,1
1821,way out [bridge],1
1928,pop stars' [verse,1
1929,stars' [verse 3],1
1818,"you"" [chorus] because",1
1817,"find you"" [chorus]",1
1816,"never find you""",1
1815,i'll never find,1
1814,cause i'll never,1
1813,me cause i'll,1
1812,"""find me cause",1
1811,"him ""find me",1
1810,"telling him ""find",1
1809,boyfriend telling him,1
1808,everything boyfriend telling,1
1807,phones everything boyfriend,1
1806,intelligent moving but,1
1825,tension is overflowing,1
1827,overflowing with every,1
1849,that my friends,1
1828,with every benson,1
1848,feeling that my,1
1847,insane i've got,1
1846,simply insane i've,1
1845,that's simply insane,1
1844,but that's simply,1
1843,stay but that's,1
1842,to stay but,1
1841,love you to,1
1840,"""i'd love you",1
1839,"said ""i'd love",1
1838,"she said ""i'd",1
1837,mouth she said,1
1836,my mouth she,1
1835,and my mouth,1
1834,floor and my,1
1832,throwing on the,1
1831,she's throwing on,1
1830,benson she's throwing,1
1829,every benson she's,1
1979,[verse 1] don't,1
1982,it a fight,1
2012,but i know,1
1605,of you? or,1
1614,say no now,1
1613,shoes? but you,1
1612,his shoes? but,1
1611,fill his shoes?,1
1610,easily fill his,1
1609,i easily fill,1
1608,could i easily,1
1607,or could i,1
1606,you? or could,1
1604,care of you?,1
1638,if we're gonna,1
2002,because i know,1
1603,take care of,1
1602,he take care,1
1601,does he take,1
1600,no does he,1
1599,say no does,1
2003,i know that,1
2004,that you want,1
2005,you want to,1
1615,no now we're,1
1616,now we're just,1
1617,we're just outside,1
1618,just outside of,1
1636,you love if,1
1635,stop you love,1
1634,to stop you,1
1633,trying to stop,1
1632,not trying to,1
1631,i'm not trying,1
1630,and i'm not,1
1629,anyway and i'm,1
1628,boyfriend anyway and,1
1627,down she's got,1
1626,way down she's,1
1625,your way down,1
1624,making your way,1
1623,you're making your,1
2001,bed because i,1
1622,and you're making,1
1621,town and you're,1
1620,of town and,1
1619,outside of town,1
2006,want to you've,1
1594,shoes but you,1
1593,his shoes but,1
1569,but i like,1
1567,funny face but,1
1566,a funny face,1
1565,got a funny,1
1564,he's got a,1
1563,film he's got,1
2008,you've got pretty,1
1562,his film he's,1
2009,got pretty eyes,1
1561,saw his film,1
1560,i saw his,1
1559,when i saw,1
1558,friend when i,1
1557,your friend when,1
1556,loved your friend,1
1555,i loved your,1
1554,anyway i loved,1
1553,boyfriend anyway i,1
2010,pretty eyes but,1
2011,eyes but i,1
1568,face but i,1
1570,i like that,1
1592,fill his shoes,1
1571,like that cause,1
1591,to fill his,1
1590,about to fill,1
1589,i'm about to,1
1588,and i'm about,1
1587,room and i'm,1
1586,my room and,1
1585,in my room,1
1584,bed in my,1
1583,the bed in,1
2007,to you've got,1
1581,we're on the,1
1580,now we're on,1
1579,anyway now we're,1
1578,boyfriend anyway now,1
1577,cool she's got,1
1576,looks cool she's,1
1575,still looks cool,1
1574,he still looks,1
1572,that cause he,1
1637,love if we're,1
1639,we're gonna do,1
1983,a fight when,1
1697,from a movie,1
1706,mean she's definitely,1
1705,i mean she's,1
1704,know what i,1
1703,you know what,1
1702,magazine you know,1
1701,or magazine you,1
1700,scene or magazine,1
1699,movie scene or,1
1698,a movie scene,1
1696,face from a,1
1640,gonna do anything,1
1695,a face from,1
1694,with a face,1
1693,1] with a,1
1692,[verse 1] with,1
1691,anyway [verse 1],1
1690,boyfriends anyway [verse,1
1689,got boyfriends anyway,1
1688,all got boyfriends,1
1687,you all got,1
1999,sit on the,1
1998,go sit on,1
1997,and go sit,1
1996,on and go,1
1984,fight when you,1
1985,when you know,1
1986,you know it's,1
1987,know it's a,1
1988,it's a war,1
1989,a war with,1
1990,war with nothing,1
1991,with nothing but,1
1720,two-tone everything moving,1
1992,nothing but your,1
1993,but your t-shirt,1
1717,1] she's got,1
1716,[pre-chorus 1] she's,1
1715,you [pre-chorus 1],1
1714,on you [pre-chorus,1
1713,you she's definitely,1
1712,on you she's,1
1994,your t-shirt on,1
1995,t-shirt on and,1
1686,anyway you all,1
1685,combs anyway you,1
1684,back combs anyway,1
1661,any day you,1
1659,high tops any,1
1658,your high tops,1
1657,in your high,1
2000,the bed because,1
1655,anyway you in,1
1654,pierced anyway you,1
1653,tongue pierced anyway,1
1652,your tongue pierced,1
1651,got your tongue,1
1650,anyway you've got,1
1649,boyfriend anyway you've,1
1648,fuck she's got,1
1647,just fuck she's,1
1646,well just fuck,1
1645,as well just,1
1644,might as well,1
1643,we might as,1
1642,anything we might,1
1641,do anything we,1
1660,tops any day,1
1662,day you in,1
1683,got back combs,1
1663,in your skinny,1
1682,all got back,1
1681,they've all got,1
1680,day they've all,1
1679,any day they've,1
1678,out any day,1
1677,all out any,1
1676,them all out,1
1675,take them all,1
1674,i'd take them,1
1673,anyway i'd take,1
1672,friends anyway i'd,1
1671,fit friends anyway,1
1670,your fit friends,1
1669,and your fit,1
1668,you and your,1
1667,anyway you and,1
1666,jeans anyway you,1
1665,skinny jeans anyway,1
1664,your skinny jeans,1
1229,a riot 'cause,1
0,[verse 1] call,1
1227,there'll be a,1
481,lack of chest,1
494,love yourself 'your,1
493,you love yourself,1
492,way you love,1
490,love the way,1
489,gotta love the,1
488,"hair"" gotta love",1
487,"my hair"" gotta",1
486,"at my hair""",1
485,"""look at my",1
484,"out ""look at",1
483,"chest out ""look",1
482,of chest out,1
480,your lack of,1
1226,line there'll be,1
479,push your lack,1
478,2] push your,1
477,[verse 2] push,1
476,out? [verse 2],1
475,heart out? [verse,1
460,"sound"" [chorus] it's",1
459,"no sound"" [chorus]",1
458,"with no sound""",1
457,television with no,1
456,the television with,1
455,watching the television,1
454,we're watching the,1
495,yourself 'your obsession,1
496,'your obsession with,1
497,obsession with rocks,1
498,with rocks and,1
523,younger than you,1
522,much younger than,1
521,you much younger,1
520,found you much,1
519,i found you,1
518,when i found,1
517,remember when i,1
516,i remember when,1
515,2] 'cause i,1
514,[pre-chorus 2] 'cause,1
513,health' [pre-chorus 2],1
512,mental health' [pre-chorus,1
511,your mental health',1
510,on your mental,1
509,reflection on your,1
508,a reflection on,1
507,is a reflection,1
506,town is a,1
505,whole town is,1
504,the whole town,1
503,fucking the whole,1
502,and fucking the,1
501,brown and fucking,1
500,and brown and,1
499,rocks and brown,1
453,round we're watching,1
452,friends round we're,1
451,your friends round,1
420,running low on,1
418,call you running,1
417,to call you,1
416,forgot to call,1
415,i forgot to,1
414,town i forgot,1
413,small town i,1
411,in a small,1
410,rushing in a,1
409,1] rushing in,1
408,[verse 1] rushing,1
407,girls [verse 1],1
406,because they're just,1
405,girls because they're,1
