,ngram,count
1160,to you change in pressure,3
1159,lie to you change in,3
1158,gonna lie to you change,3
1157,never gonna lie to you,3
1156,we're never gonna lie to,3
1155,pressure we're never gonna lie,3
1154,in pressure we're never gonna,3
1153,change in pressure we're never,3
1152,a change in pressure we're,3
1151,there's a change in pressure,3
1150,[chorus] there's a change in,3
2128,i've been thinking lots about,3
1178,"same way"" change in pressure",3
316,[chorus] they're just girls breaking,3
315,because [chorus] they're just girls,3
1504,cause i stay another hour,3
2059,talk so? why do you,3
2060,so? why do you talk,3
2062,you talk so? [verse 1],3
1227,in pressure change in pressure,3
1226,change in pressure change in,3
1509,or two [chorus] for crying,3
1508,hour or two [chorus] for,3
1507,another hour or two [chorus],3
1419,you look so cool you,3
1420,look so cool you look,3
1421,so cool you look so,3
1506,stay another hour or two,3
1505,i stay another hour or,3
1525,you we get back to,3
314,now because [chorus] they're just,3
1502,never learn cause i stay,3
1501,i'll never learn cause i,3
1500,guess i'll never learn cause,3
1499,i guess i'll never learn,3
1183,oh my broken veins say,3
1473,all over the place [pre-chorus,3
307,wrestle to the ground god,3
308,to the ground god help,3
309,the ground god help me,3
310,ground god help me now,3
311,god help me now because,3
312,help me now because [chorus],3
313,me now because [chorus] they're,3
1524,with you we get back,3
1522,be found with you we,3
1526,we get back to my,3
96,yeah we're dressed in black,3
2296,is city is yeah you,3
1899,[chorus] because she way out,3
111,now you're never gonna quit,3
85,[chorus] oh we go where,3
104,toe we've got guns hidden,3
103,to toe we've got guns,3
102,head to toe we've got,3
101,from head to toe we've,3
100,black from head to toe,3
99,in black from head to,3
98,dressed in black from head,3
97,we're dressed in black from,3
95,no yeah we're dressed in,3
2294,the city is city is,3
94,it no yeah we're dressed,3
93,quit it no yeah we're,3
92,gonna quit it no yeah,3
90,knows with guns hidden under,3
89,nobody knows with guns hidden,3
88,where nobody knows with guns,3
693,somebody who can watch you?,3
692,there somebody who can watch,3
690,you is there somebody who,3
1527,get back to my house,3
87,go where nobody knows with,3
86,oh we go where nobody,3
2295,city is city is yeah,3
105,we've got guns hidden under,3
2293,where the city is city,3
1535,mouth now i just stop,3
535,my heart out? it's just,3
534,figure my heart out? it's,3
524,[chorus] it's just you and,3
1538,just stop myself around you,3
1537,i just stop myself around,3
1536,now i just stop myself,3
2280,[chorus] yeah you wanna find,3
537,out? it's just you and,3
1533,hands my mouth now i,3
1532,your hands my mouth now,3
1531,house your hands my mouth,3
1530,my house your hands my,3
1529,to my house your hands,3
1528,back to my house your,3
536,heart out? it's just you,3
1534,my mouth now i just,3
1886,but she just can't move,3
1870,got the style on you,2
688,i got you is there,2
2127,and i've been thinking lots,2
689,got you is there somebody,2
1747,you say no you say,2
1746,but you say no you,2
748,enough money to spend? [verse,2
1869,definitely got the style on,2
686,you know i got you,2
1868,she's definitely got the style,2
713,[chorus] drink slow to feed,2
714,drink slow to feed the,2
715,slow to feed the nose,2
716,to feed the nose you,2
717,feed the nose you know,2
687,know i got you is,2
685,home you know i got,2
735,no he's to and fro,2
677,that's supposed to love you,2
1466,to be having any effect,2
1884,everything moving but she just,2
673,i know it's me that's,2
674,know it's me that's supposed,2
675,it's me that's supposed to,2
676,me that's supposed to love,2
678,supposed to love you and,2
684,i'm home you know i,2
679,to love you and when,2
680,love you and when i'm,2
681,you and when i'm home,2
682,and when i'm home you,2
683,when i'm home you know,2
384,"""yo i think you better",2
718,the nose you know he,2
736,he's to and fro he,2
1469,any effect now falling all,2
724,to get blown has he,2
386,think you better go i,2
387,you better go i can't,2
388,better go i can't take,2
389,go i can't take you,2
1748,say no you say no,2
723,likes to get blown has,2
725,get blown has he got,2
1468,having any effect now falling,2
726,blown has he got enough,2
730,enough money to spend? leave?,2
731,money to spend? leave? no,2
732,to spend? leave? no he's,2
733,spend? leave? no he's to,2
734,leave? no he's to and,2
737,to and fro he doesn't,2
738,and fro he doesn't like,2
739,fro he doesn't like it,2
740,he doesn't like it when,2
741,doesn't like it when the,2
385,i think you better go,2
742,like it when the girls,2
743,it when the girls go,2
744,when the girls go has,2
745,the girls go has he,2
746,girls go has he got,2
747,go has he got enough,2
722,he likes to get blown,2
721,know he likes to get,2
720,you know he likes to,2
719,nose you know he likes,2
1467,be having any effect now,2
1470,effect now falling all over,2
417,"instead of making changes?"" wrestle",2
1471,now falling all over the,2
2066,1] passing grammatical mistakes totally,2
2068,grammatical mistakes totally wrecked and,2
2069,mistakes totally wrecked and polemic,2
2070,totally wrecked and polemic in,2
2071,wrecked and polemic in the,2
2072,and polemic in the way,2
2073,polemic in the way he,2
2074,in the way he talks,2
2075,the way he talks vocal,2
2076,way he talks vocal sabbatical,2
2077,he talks vocal sabbatical delayed,2
2078,talks vocal sabbatical delayed by,2
2079,vocal sabbatical delayed by churning,2
2080,sabbatical delayed by churning out,2
2081,delayed by churning out the,2
2082,by churning out the same,2
2067,passing grammatical mistakes totally wrecked,2
2065,[verse 1] passing grammatical mistakes,2
1497,your turn i guess i'll,2
2064,so? [verse 1] passing grammatical,2
382,"i said ""yo i think",2
2043,you she way out she,2
1998,out because she way out,2
1997,way out because she way,2
1996,she way out because she,2
1995,you she way out because,2
1962,i've got a feeling that,2
625,instead of living in your,2
626,of living in your head?,2
1891,she's got two phones everything,2
1890,move she's got two phones,2
1889,can't move she's got two,2
1888,just can't move she's got,2
1887,she just can't move she's,2
2063,talk so? [verse 1] passing,2
1498,turn i guess i'll never,2
1496,losing your turn i guess,2
1472,falling all over the place,2
416,"age instead of making changes?""",2
414,somebody your age instead of,2
413,with somebody your age instead,2
412,fucking with somebody your age,2
411,be fucking with somebody your,2
410,you be fucking with somebody,2
409,shouldn't you be fucking with,2
408,well shouldn't you be fucking,2
1481,losing your words we're speaking,2
1480,you're losing your words we're,2
1479,and you're losing your words,2
1478,1] and you're losing your,2
1477,[pre-chorus 1] and you're losing,2
1476,place [pre-chorus 1] and you're,2
1475,the place [pre-chorus 1] and,2
1474,over the place [pre-chorus 1],2
415,your age instead of making,2
418,"of making changes?"" wrestle to",2
1495,you're losing your turn i,2
419,"making changes?"" wrestle to the",2
1494,and you're losing your turn,2
1493,you and you're losing your,2
1492,about you and you're losing,2
1491,talking about you and you're,2
1490,and talking about you and,2
1489,me and talking about you,2
1488,avoiding me and talking about,2
1487,bodies avoiding me and talking,2
427,told her from the start,2
426,i told her from the,2
1486,in bodies avoiding me and,2
1485,speaking in bodies avoiding me,2
1483,words we're speaking in bodies,2
1482,your words we're speaking in,2
420,"changes?"" wrestle to the ground",2
383,"said ""yo i think you",2
1484,we're speaking in bodies avoiding,2
381,"[pre-chorus] i said ""yo i",2
2345,"are you feeling alright?"" the",2
202,seriously better go said the,2
201,go seriously better go said,2
200,better go seriously better go,2
199,we better go seriously better,2
198,think we better go seriously,2
195,[bridge] well i think we,2
194,no [bridge] well i think,2
193,it no [bridge] well i,2
192,quit it no [bridge] well,2
191,gonna quit it no [bridge],2
2339,"and she said ""it's your",2
2340,"she said ""it's your birthday",2
1465,seem to be having any,2
2341,"said ""it's your birthday are",2
2342,"""it's your birthday are you",2
2343,your birthday are you feeling,2
176,get it go get it,2
208,are here you know seriously,2
209,here you know seriously better,2
210,you know seriously better go,2
220,here you know said rebecca,2
2337,[bridge] oh and she said,2
2338,"oh and she said ""it's",2
225,better know seriously better go,2
224,rebecca better know seriously better,2
2373,hope that that boy will,2
222,know said rebecca better know,2
221,you know said rebecca better,2
219,are here you know said,2
211,know seriously better go oh,2
218,we better go said the,2
217,think we better go said,2
216,oh well i think we,2
215,oh oh well i think,2
214,go oh oh well i,2
213,better go oh oh well,2
212,seriously better go oh oh,2
2344,"birthday are you feeling alright?""",2
2346,"you feeling alright?"" the next",2
1284,give you one more fight,2
55,smells like chocolate hey now,2
2364,there and you said that,2
2365,and you said that you,2
1278,give you one more time,2
1279,you one more time we'll,2
1280,one more time we'll give,2
1281,more time we'll give you,2
2366,you said that you felt,2
2367,said that you felt snide,2
2368,that you felt snide you,2
2369,you felt snide you hope,2
2370,felt snide you hope that,2
2371,snide you hope that that,2
2372,you hope that that boy,2
2378,be alright [chorus] yeah you,2
2377,will be alright [chorus] yeah,2
2376,boy will be alright [chorus],2
2375,that boy will be alright,2
2363,sat there and you said,2
2362,just sat there and you,2
2361,is just sat there and,2
1282,time we'll give you one,2
2347,"feeling alright?"" the next one's",2
2348,"alright?"" the next one's the",2
2349,the next one's the md,2
2350,next one's the md you'll,2
2351,one's the md you'll be,2
2352,the md you'll be feeling,2
2353,md you'll be feeling just,2
2354,you'll be feeling just fine,2
2360,brother is just sat there,2
2355,be feeling just fine your,2
1277,'i'll give you one more,2
2356,feeling just fine your brother,2
2357,just fine your brother is,2
2358,fine your brother is just,2
2379,alright [chorus] yeah you wanna,2
2359,your brother is just sat,2
1283,we'll give you one more,2
223,said rebecca better know seriously,2
1285,you one more fight said,2
1446,the way she wears her,2
298,the secular age but girl,2
297,in the secular age but,2
296,salvation in the secular age,2
295,for salvation in the secular,2
294,looking for salvation in the,2
293,you're looking for salvation in,2
292,know you're looking for salvation,2
1184,my broken veins say [verse,2
1456,face and oh what a,2
1455,her face and oh what,2
1454,up her face and oh,2
1453,covering up her face and,2
1452,down covering up her face,2
1451,hair down covering up her,2
1450,her hair down covering up,2
1449,wears her hair down covering,2
1448,she wears her hair down,2
299,secular age but girl i'm,2
300,age but girl i'm not,2
301,but girl i'm not your,2
1457,and oh what a let,2
1464,don't seem to be having,2
1463,i don't seem to be,2
1462,down i don't seem to,2
1461,let down i don't seem,2
1460,a let down i don't,2
1459,what a let down i,2
1458,oh what a let down,2
2167,been thinking lots about you,2
1182,pressure oh my broken veins,2
2168,thinking lots about you why,2
2169,lots about you why do,2
2170,about you why do you,2
2171,you why do you talk,2
1179,"way"" change in pressure oh",2
1180,change in pressure oh my,2
1181,in pressure oh my broken,2
1447,way she wears her hair,2
2374,that that boy will be,2
114,gonna quit it now you're,2
1228,pressure change in pressure change,2
78,it play it pause it,2
113,never gonna quit it now,2
77,pause it play it pause,2
2312,had cleaning up he got,2
2311,ever had cleaning up he,2
2310,he ever had cleaning up,2
1425,so cool cool cool cool,2
1424,look so cool cool cool,2
1440,[verse 1] a soft sound,2
1423,you look so cool cool,2
2309,job he ever had cleaning,2
2308,best job he ever had,2
2307,the best job he ever,2
2306,was the best job he,2
116,it now you're never gonna,2
1288,fight said one more line,2
1287,more fight said one more,2
1286,one more fight said one,2
115,quit it now you're never,2
1347,riot 'cause i know you',1
1346,a riot 'cause i know,1
1345,be a riot 'cause i,1
1344,there'll be a riot 'cause,1
1343,line there'll be a riot,1
1342,more line there'll be a,1
1341,one more line there'll be,1
1337,stay [hook 2] 'i'll give,1
1338,[hook 2] 'i'll give you,1
1339,2] 'i'll give you one,1
1647,it's just hanging off your,1
1648,just hanging off your back,1
1656,use your hands and my,1
1649,hanging off your back and,1
1642,shirt looks so good when,1
1641,my shirt looks so good,1
1640,yeah my shirt looks so,1
1650,off your back and she,1
1651,your back and she said,1
1639,van yeah my shirt looks,1
1340,said one more line there'll,1
1653,and she said use your,1
1654,she said use your hands,1
1655,said use your hands and,1
1657,your hands and my spare,1
1348,'cause i know you' [bridge],1
1658,hands and my spare time,1
1659,and my spare time we've,1
1638,my van yeah my shirt,1
1646,when it's just hanging off,1
1637,of my van yeah my,1
1645,good when it's just hanging,1
1644,so good when it's just,1
1643,looks so good when it's,1
1351,you' [bridge] well now that,1
1350,know you' [bridge] well now,1
1349,i know you' [bridge] well,1
1652,back and she said use,1
1691,do is talk about sex,1
1660,my spare time we've got,1
1710,saw his film he's got,1
1732,we're on the bed in,1
1731,now we're on the bed,1
1730,anyway now we're on the,1
1729,boyfriend anyway now we're on,1
1728,a boyfriend anyway now we're,1
1727,got a boyfriend anyway now,1
1726,cool she's got a boyfriend,1
1725,looks cool she's got a,1
1724,still looks cool she's got,1
1723,he still looks cool she's,1
1722,cause he still looks cool,1
1721,that cause he still looks,1
1720,like that cause he still,1
1719,i like that cause he,1
1718,but i like that cause,1
1717,face but i like that,1
1716,funny face but i like,1
1715,a funny face but i,1
1714,got a funny face but,1
1713,he's got a funny face,1
1712,film he's got a funny,1
1733,on the bed in my,1
1734,the bed in my room,1
1735,bed in my room and,1
1331,you to stay stay stay,1
1756,care of you? or could,1
1755,take care of you? or,1
1754,he take care of you?,1
1753,does he take care of,1
1752,no does he take care,1
1751,say no does he take,1
1750,you say no does he,1
1749,no you say no does,1
1330,begging you to stay stay,1
1332,to stay stay stay stay,1
1736,in my room and i'm,1
1745,shoes but you say no,1
1744,his shoes but you say,1
1743,fill his shoes but you,1
1742,to fill his shoes but,1
1741,about to fill his shoes,1
1740,i'm about to fill his,1
1739,and i'm about to fill,1
1738,room and i'm about to,1
1737,my room and i'm about,1
1711,his film he's got a,1
1709,i saw his film he's,1
1661,spare time we've got one,1
1708,when i saw his film,1
1683,i drop you off all,1
1682,before i drop you off,1
1681,minutes before i drop you,1
1680,only minutes before i drop,1
1679,there's only minutes before i,1
1678,anyway there's only minutes before,1
1677,boyfriend anyway there's only minutes,1
1676,a boyfriend anyway there's only,1
1675,got a boyfriend anyway there's,1
1673,mine she's got a boyfriend,1
1672,of mine she's got a,1
1671,tongue of mine she's got,1
1670,this tongue of mine she's,1
1669,it's this tongue of mine,1
1668,common it's this tongue of,1
1667,in common it's this tongue,1
1666,thing in common it's this,1
1665,one thing in common it's,1
1664,got one thing in common,1
1663,we've got one thing in,1
1662,time we've got one thing,1
1684,drop you off all we,1
1685,you off all we seem,1
1686,off all we seem to,1
1334,stay stay stay stay [hook,1
1707,friend when i saw his,1
1706,your friend when i saw,1
1705,loved your friend when i,1
1704,i loved your friend when,1
1703,anyway i loved your friend,1
1702,boyfriend anyway i loved your,1
1701,a boyfriend anyway i loved,1
1700,got a boyfriend anyway i,1
1333,stay stay stay stay stay,1
1335,stay stay stay [hook 2],1
1687,all we seem to do,1
1336,stay stay [hook 2] 'i'll,1
1695,sex she's got a boyfriend,1
1694,about sex she's got a,1
1693,talk about sex she's got,1
1692,is talk about sex she's,1
1636,back of my van yeah,1
1690,to do is talk about,1
1689,seem to do is talk,1
1688,we seem to do is,1
1352,[bridge] well now that you've,1
1619,for crying out loud! and,1
1353,well now that you've got,1
1380,just take off your mask,1
1545,a small town dictating all,1
1544,2] a small town dictating,1
1543,[verse 2] a small town,1
1542,you [verse 2] a small,1
1541,around you [verse 2] a,1
1540,myself around you [verse 2],1
1539,stop myself around you [verse,1
1381,take off your mask you'd,1
1382,off your mask you'd find,1
1383,your mask you'd find out,1
1384,mask you'd find out everything's,1
1385,you'd find out everything's gone,1
1386,find out everything's gone wrong,1
1387,out everything's gone wrong now,1
1388,everything's gone wrong now everybody's,1
1389,gone wrong now everybody's dead,1
1390,wrong now everybody's dead and,1
1391,now everybody's dead and they're,1
1392,everybody's dead and they're driving,1
1546,small town dictating all the,1
1379,you just take off your,1
1394,and they're driving past my,1
1378,if you just take off,1
1555,what a familiar face do,1
1554,around what a familiar face,1
1553,get around what a familiar,1
1552,we get around what a,1
1551,people we get around what,1
1550,the people we get around,1
1549,all the people we get,1
1548,dictating all the people we,1
1547,town dictating all the people,1
1368,and i'll shoot him if,1
1369,i'll shoot him if it's,1
1370,shoot him if it's what,1
1371,him if it's what you,1
1372,if it's what you ask,1
1373,it's what you ask but,1
1374,what you ask but if,1
1375,you ask but if you,1
1376,ask but if you just,1
1377,but if you just take,1
1393,dead and they're driving past,1
1395,they're driving past my old,1
1557,familiar face do you get,1
1418,[outro] you look so cool,1
1427,cool cool cool you look,1
1428,cool cool you look so,1
1429,cool cool cool cool cool,1
1430,cool cool cool cool cause,1
1431,cool cool cool cause i,1
1432,cool cool cause i know,1
1433,cool cause i know you,1
1434,cause i know you side,1
1435,i know you side fact,1
1436,know you side fact [verse,1
1437,you side fact [verse 1],1
1438,side fact [verse 1] a,1
1439,fact [verse 1] a soft,1
1441,1] a soft sound to,1
1442,a soft sound to the,1
1443,soft sound to the way,1
1444,sound to the way she,1
1445,to the way she wears,1
1758,you? or could i easily,1
1426,cool cool cool cool you,1
1417,cool' [outro] you look so,1
1396,driving past my old school,1
1416,so cool' [outro] you look,1
1397,past my old school and,1
1398,my old school and he's,1
1399,old school and he's got,1
1400,school and he's got his,1
1401,and he's got his gun,1
1402,he's got his gun he's,1
1403,got his gun he's got,1
1404,his gun he's got his,1
1405,gun he's got his suit,1
1406,he's got his suit on,1
1407,got his suit on she,1
1408,his suit on she says,1
1409,suit on she says 'babe,1
1410,on she says 'babe you,1
1411,she says 'babe you look,1
1412,says 'babe you look so,1
1413,'babe you look so cool',1
1414,you look so cool' [outro],1
1415,look so cool' [outro] you,1
1556,a familiar face do you,1
1558,face do you get what,1
1354,now that you've got your,1
1627,it starts you take your,1
1625,is how it starts you,1
1624,this is how it starts,1
1623,and this is how it,1
1622,loud! and this is how,1
1621,out loud! and this is,1
1620,crying out loud! and this,1
1618,you for crying out loud!,1
1617,around you for crying out,1
1616,myself around you for crying,1
1615,stop myself around you for,1
1614,into the way she wears,1
1613,sound into the way she,1
1612,soft sound into the way,1
1611,a soft sound into the,1
1610,1] a soft sound into,1
1609,interlude] [verse 1] a soft,1
1608,[instrumental interlude] [verse 1] a,1
1607,hey! [instrumental interlude] [verse 1],1
1606,you hey! [instrumental interlude] [verse,1
1626,how it starts you take,1
1628,starts you take your shoes,1
1604,myself around you hey! [instrumental,1
1367,come and i'll shoot him,1
1355,that you've got your gun,1
1356,you've got your gun it's,1
1357,got your gun it's much,1
1358,your gun it's much harder,1
1635,the back of my van,1
1634,in the back of my,1
1633,off in the back of,1
1632,shoes off in the back,1
1631,your shoes off in the,1
1630,take your shoes off in,1
1629,you take your shoes off,1
1359,gun it's much harder now,1
1360,it's much harder now the,1
1361,much harder now the police,1
1362,harder now the police have,1
1363,now the police have come,1
1364,the police have come and,1
1365,police have come and i'll,1
1366,have come and i'll shoot,1
1605,around you hey! [instrumental interlude],1
1603,stop myself around you hey!,1
1559,do you get what i,1
1580,place [pre-chorus 2] you're sure,1
1578,over the place [pre-chorus 2],1
1577,hair all over the place,1
1576,and hair all over the,1
1575,sound and hair all over,1
1574,soft sound and hair all,1
1573,the soft sound and hair,1
1572,with the soft sound and,1
1571,girl with the soft sound,1
1570,the girl with the soft,1
1569,on the girl with the,1
1568,fixated on the girl with,1
1567,so fixated on the girl,1
1566,i'm so fixated on the,1
1565,now? i'm so fixated on,1
1564,mean now? i'm so fixated,1
1563,i mean now? i'm so,1
1562,what i mean now? i'm,1
1561,get what i mean now?,1
1560,you get what i mean,1
1579,the place [pre-chorus 2] you're,1
1581,[pre-chorus 2] you're sure that,1
1602,burn i guess i'll never,1
1582,2] you're sure that i'd,1
1601,i burn i guess i'll,1
1600,and i burn i guess,1
1599,cold and i burn i,1
1598,you're cold and i burn,1
1597,you you're cold and i,1
1596,around you you're cold and,1
1595,walking around you you're cold,1
1594,and walking around you you're,1
1593,me and walking around you,1
1592,avoiding me and walking around,1
1591,bodies avoiding me and walking,1
1590,through bodies avoiding me and,1
1589,pushing through bodies avoiding me,1
1588,i'm pushing through bodies avoiding,1
1587,learn i'm pushing through bodies,1
1586,i'd learn i'm pushing through,1
1585,that i'd learn i'm pushing,1
1584,sure that i'd learn i'm,1
1583,you're sure that i'd learn,1
1757,of you? or could i,1
0,[verse 1] call it a,1
1759,or could i easily fill,1
1760,could i easily fill his,1
2164,so loud? cause i've been,1
2163,talk so loud? cause i've,1
2162,you talk so loud? cause,1
2161,[outro] why do you talk,1
2160,same [outro] why do you,1
2159,the same [outro] why do,1
2158,out the same [outro] why,1
2157,churning out the same [outro],1
2156,ground [chorus] why do you,1
2155,the ground [chorus] why do,1
2154,on the ground [chorus] why,1
2153,safer on the ground [chorus],1
2152,it's safer on the ground,1
2151,drown it's safer on the,1
2150,you'd drown it's safer on,1
2149,scared you'd drown it's safer,1
2148,i'm scared you'd drown it's,1
2147,but i'm scared you'd drown,1
2146,anchor but i'm scared you'd,1
2145,an anchor but i'm scared,1
2144,be an anchor but i'm,1
2143,i'd be an anchor but,1
2142,talks i'd be an anchor,1
2141,he talks i'd be an,1
2140,way he talks i'd be,1
2139,the way he talks i'd,1
2138,by the way he talks,1
2165,loud? cause i've been thinking,1
2166,cause i've been thinking lots,1
2172,do you talk so? conversations,1
2187,loud? and i've been thinking,1
2199,know it's a war with,1
2198,you know it's a war,1
2197,when you know it's a,1
2196,fight when you know it's,1
2195,a fight when you know,1
2194,it a fight when you,1
2193,call it a fight when,1
2192,don't call it a fight,1
2191,1] don't call it a,1
2190,[verse 1] don't call it,1
2189,so? [verse 1] don't call,1
2188,talk so? [verse 1] don't,1
2186,so loud? and i've been,1
2173,you talk so? conversations ain't,1
2185,talk so loud? and i've,1
2184,you talk so loud? and,1
2183,talk why do you talk,1
2182,you talk why do you,1
2181,way you talk why do,1
2180,the way you talk why,1
2179,by the way you talk,1
2178,processed by the way you,1
2177,ain't processed by the way,1
2176,conversations ain't processed by the,1
2175,so? conversations ain't processed by,1
2174,talk so? conversations ain't processed,1
2137,superseded by the way he,1
2136,conversation superseded by the way,1
2135,a conversation superseded by the,1
2089,so? [verse 2] we don't,1
2101,arms excess until we stop,1
2100,dad's arms excess until we,1
2099,my dad's arms excess until,1
2098,use my dad's arms excess,1
2097,just use my dad's arms,1
2096,we just use my dad's,1
2095,alarms we just use my,1
2094,got alarms we just use,1
2093,don't got alarms we just,1
2092,we don't got alarms we,1
2091,2] we don't got alarms,1
2090,[verse 2] we don't got,1
2088,talk so? [verse 2] we,1
2103,until we stop hearts 'i,1
2087,you talk so? [verse 2],1
2086,same [chorus] why do you,1
2085,the same [chorus] why do,1
2084,out the same [chorus] why,1
2083,churning out the same [chorus],1
2048,out [chorus] why do you,1
2047,way out [chorus] why do,1
2046,she way out [chorus] why,1
2045,out she way out [chorus],1
2042,because [chorus] because she way,1
2041,"brain"" because [chorus] because she",1
2040,"your brain"" because [chorus] because",1
2102,excess until we stop hearts,1
2104,we stop hearts 'i think,1
2134,mouth a conversation superseded by,1
2119,your kitchen full of pop,1
2133,your mouth a conversation superseded,1
2132,about your mouth a conversation,1
2131,lots about your mouth a,1
2130,thinking lots about your mouth,1
2129,been thinking lots about your,1
2126,3] and i've been thinking,1
2125,[verse 3] and i've been,1
2124,stars' [verse 3] and i've,1
2123,pop stars' [verse 3] and,1
2122,of pop stars' [verse 3],1
2121,full of pop stars' [verse,1
2120,kitchen full of pop stars',1
2118,and your kitchen full of,1
2105,stop hearts 'i think you're,1
2117,tar and your kitchen full,1
2116,in tar and your kitchen,1
2115,lungs in tar and your,1
2114,your lungs in tar and,1
2113,with your lungs in tar,1
2112,hard with your lungs in,1
2111,too hard with your lungs,1
2110,trying too hard with your,1
2109,you're trying too hard with,1
2108,think you're trying too hard,1
2107,'i think you're trying too,1
2106,hearts 'i think you're trying,1
2200,it's a war with nothing,1
2201,a war with nothing but,1
2202,war with nothing but your,1
2277,all goes wrong [chorus] yeah,1
2313,cleaning up he got good,1
2305,cards was the best job,1
2304,counting cards was the best,1
2303,yeah counting cards was the,1
2302,3] yeah counting cards was,1
2301,[verse 3] yeah counting cards,1
2300,is [verse 3] yeah counting,1
2299,city is [verse 3] yeah,1
2298,the city is [verse 3],1
2297,where the city is [verse,1
2279,wrong [chorus] yeah you wanna,1
2278,goes wrong [chorus] yeah you,1
2276,it all goes wrong [chorus],1
2315,he got good with his,1
2275,if it all goes wrong,1
2274,shower if it all goes,1
2273,the shower if it all,1
2272,in the shower if it,1
2271,get in the shower if,1
2270,strong get in the shower,1
2269,too strong get in the,1
2268,strong too strong get in,1
2267,too strong too strong get,1
2266,they're too strong too strong,1
2265,was they're too strong too,1
2264,liked was they're too strong,1
2314,up he got good with,1
2316,got good with his 4's,1
2262,that i liked was they're,1
2331,on the floor and his,1
2386,city is,1
2385,the city is,1
2384,where the city is,1
2383,is [bridge] oh and she,1
2382,city is [bridge] oh and,1
2381,the city is [bridge] oh,1
